symbol,name,sector,market_value,index_weight,amount_shares,isin,country
9901,NEW ORIENTAL EDUCATION & TECHNOLOG,Consumer Discretionary,30744239.65,0.1821,3556500,KYG6470A1168,China
PKO,POWSZECHNA KASA OSZCZEDNOSCI BANK,Financials,30078110.21,0.17816,2075819,PLPKO0000016,Poland
WEGE3,WEG SA,Industrials,29673740.81,0.17576,4034860,BRWEGEACNOR0,Brazil
CEMEXCPO,CEMEX CPO,Materials,29314197.06,0.17363,36435415,MXP225611567,Mexico
2899,ZIJIN MINING GROUP LTD H,Materials,29186789.33,0.17288,12914000,CNE100000502,China
B3SA3,B3 BRASIL BOLSA BALCAO SA,Financials,28971889.22,0.17161,13650077,BRB3SAACNOR6,Brazil
1288,AGRICULTURAL BANK OF CHINA LTD H,Financials,28917104.53,0.17128,66025000,CNE100000Q43,China
SBK,STANDARD BANK GROUP,Financials,28115168.72,0.16653,3215111,ZAE000109815,South Africa
2884,E.SUN FINANCIAL HOLDING LTD,Financials,27865520.89,0.16505,33382378,TW0002884004,Taiwan
1216,UNI-PRESIDENT ENTERPRISES CORP,Consumer Staples,27319053.2,0.16182,11505839,TW0001216000,Taiwan
086790,HANA FINANCIAL GROUP INC,Financials,27239388.91,0.16134,699034,KR7086790003,Korea (South)
3034,NOVATEK MICROELECTRONICS CORP,Information Technology,26732930.39,0.15834,1406000,TW0003034005,Taiwan
035720,KAKAO CORP,Communication,26506489.89,0.157,741183,KR7035720002,Korea (South)
2082,ACWA POWER CO,Utilities,26412949.46,0.15645,227040,SA15CGS10H12,Saudi Arabia
1150,ALINMA BANK,Financials,26347392.54,0.15606,2347609,SA122050HV19,Saudi Arabia
BAP,CREDICORP LTD,Financials,26285265.0,0.15569,162375,BMG2519Y1084,Peru
1010,RIYAD BANK,Financials,26280409.31,0.15566,3514548,SA0007879048,Saudi Arabia
9633,NONGFU SPRING LTD H,Consumer Staples,26226455.81,0.15534,4776600,CNE100004272,China
MAYBANK,MALAYAN BANKING,Financials,25912608.13,0.15348,12818300,MYL1155OO000,Malaysia
1060,SAUDI AWWAL BANK,Financials,25670497.09,0.15205,2425571,SA0007879089,Saudi Arabia
ABEV3,AMBEV SA,Consumer Staples,25528483.96,0.15121,11203077,BRABEVACNOR1,Brazil
012330,HYUNDAI MOBIS LTD,Consumer Discretionary,24925284.97,0.14764,145622,KR7012330007,Korea (South)
ONGC,OIL AND NATURAL GAS LTD,Energy,24650082.17,0.14601,7512026,INE213A01029,India
OTP,OTP BANK,Financials,24517029.94,0.14522,531855,HU0000061726,Hungary
BEL,BHARAT ELECTRONICS LTD,Industrials,24507988.19,0.14517,8858103,INE263A01024,India
207940,SAMSUNG BIOLOGICS LTD,Health Care,24288349.9,0.14386,42211,KR7207940008,Korea (South)
ITSA4,ITAUSA INVESTIMENTOS ITAU PREF SA,Financials,23944549.35,0.14183,13173518,BRITSAACNPR7,Brazil
SCCO,SOUTHERN COPPER CORP,Materials,23887721.38,0.14149,207107,US84265V1052,Peru
NESTLEIND,NESTLE INDIA LTD,Consumer Staples,23834957.97,0.14118,808642,INE239A01024,India
TLKM,TELEKOMUNIKASI INDONESIA,Communication,23825282.84,0.14112,118576600,ID1000129000,Indonesia
ANG,ANGLOGOLD ASHANTI PLC,Materials,23669571.12,0.1402,1007206,GB00BRXH2664,South Africa
HINDALCO,HINDALCO INDUSTRIES LTD,Materials,23428230.51,0.13877,3194094,INE038A01020,India
1109,CHINA RESOURCES LAND LTD,Real Estate,23404271.87,0.13863,7701333,KYG2108Y1052,China
2357,ASUSTEK COMPUTER INC,Information Technology,22916892.18,0.13574,1735968,TW0002357001,Taiwan
3231,WISTRON CORP,Information Technology,22884605.28,0.13555,6273000,TW0003231007,Taiwan
2885,YUANTA FINANCIAL HOLDING LTD,Financials,22692563.8,0.13441,23987004,TW0002885001,Taiwan
BBAS3,BANCO DO BRASIL SA,Financials,22495373.09,0.13324,4227326,BRBBASACNOR3,Brazil
PKN,ORLEN SA,Energy,22427736.26,0.13284,1358308,PLPKN0000018,Poland
PTT.R,PTT NON-VOTING DR PCL,Energy,22356421.43,0.13242,23999700,TH0646010R18,Thailand
SUZB3,SUZANO SA,Materials,22057356.68,0.13065,1905683,BRSUZBACNOR0,Brazil
CPI,CAPITEC LTD,Financials,21868582.09,0.12953,207603,ZAE000035861,South Africa
DMART,AVENUE SUPERMARTS LTD,Consumer Staples,21820898.78,0.12925,393995,INE192R01011,India
2002,CHINA STEEL CORP,Materials,21767471.9,0.12893,28390313,TW0002002003,Taiwan
TRENT,TRENT LTD,Consumer Discretionary,21619552.51,0.12806,441935,INE849A01020,India
2892,FIRST FINANCIAL HOLDING LTD,Financials,21556333.77,0.12768,25920089,TW0002892007,Taiwan
2328,PICC PROPERTY AND CASUALTY LTD H,Financials,21528760.73,0.12752,16465192,CNE100000593,China
RENT3,LOCALIZA RENT A CAR SA,Industrials,21150774.16,0.12528,2180553,BRRENTACNOR4,Brazil
541154,HINDUSTAN AERONAUTICS LTD,Industrials,21132303.82,0.12517,480134,INE066F01020,India
2379,REALTEK SEMICONDUCTOR CORP,Information Technology,21128924.83,0.12515,1190637,TW0002379005,Taiwan
CPALL.R,CP ALL NON-VOTING DR PCL,Consumer Staples,21103660.84,0.125,13980700,TH0737010R15,Thailand
TME,TENCENT MUSIC ENTERTAINMENT GROUP,Communication,20896665.84,0.12377,1804548,US88034P1093,China
CIMB,CIMB GROUP HOLDINGS,Financials,20874326.12,0.12364,15152100,MYL1023OO000,Malaysia
ELET3,CENTRAIS ELETR BRAS-ELETROBRAS,Utilities,20808576.52,0.12325,2880166,BRELETACNOR6,Brazil
EMIRATESNBD,EMIRATES NBD,Financials,20629049.15,0.12219,4522996,AEE000801010,United Arab Emirates
QIBK,QATAR ISLAMIC BANK,Financials,20584921.97,0.12193,4113595,QA0006929853,Qatar
2628,CHINA LIFE INSURANCE LTD H,Financials,20445171.13,0.1211,17673000,CNE1000002L3,China
992,LENOVO GROUP LTD,Information Technology,20268733.52,0.12006,19358000,HK0992009065,China
028260,SAMSUNG C&T CORP,Industrials,20268519.03,0.12005,198344,KR7028260008,Korea (South)
CIPLA,CIPLA LTD,Health Care,20168188.2,0.11946,1250632,INE059A01026,India
ZTO,ZTO EXPRESS CAYMAN ADR REPRESENTIN,Industrials,20125920.0,0.11921,1006296,US98980A1051,China
BEKE,KE HOLDINGS ADR REPRESENTING  INC,Real Estate,20084271.75,0.11896,1575237,US4824971042,China
BDMS.R,BANGKOK DUSIT MEDICAL SERVICES NON,Health Care,20027720.13,0.11863,26298900,TH0264010R10,Thailand
1303,NAN YA PLASTICS CORP,Materials,19966861.79,0.11827,11574160,TW0001303006,Taiwan
028300,HLB INC,Health Care,19881884.92,0.11776,280543,KR7028300002,Korea (South)
PEO,BANK PEKAO SA,Financials,19838264.11,0.11751,439374,PLPEKAO00016,Poland
5871,CHAILEASE HOLDING LTD,Financials,19824393.87,0.11742,3728081,KYG202881093,Taiwan
5880,TAIWAN COOPERATIVE FINANCIAL HOLDI,Financials,19813126.12,0.11736,24791701,TW0005880009,Taiwan
DRREDDY,DR REDDYS LABORATORIES LTD,Health Care,19652703.54,0.11641,275620,INE089A01023,India
1301,FORMOSA PLASTICS CORP,Materials,19629171.54,0.11627,9323280,TW0001301000,Taiwan
ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC Z,Industrials,19603039.8,0.11611,1264143,INE742F01042,India
247540,ECOPRO BM LTD,Industrials,19534761.64,0.11571,117119,KR7247540008,Korea (South)
COALINDIA,COAL INDIA LTD,Energy,19324895.67,0.11446,3681082,INE522F01014,India
6690,HAIER SMART HOME CLASS H LTD H,Consumer Discretionary,19267766.92,0.11413,5672800,CNE1000048K8,China
SHRIRAMFIN,SHRIRAM FINANCE LTD,Financials,19154710.84,0.11346,674821,INE721A01013,India
086520,ECOPRO LTD,Industrials,18977189.26,0.11241,50396,KR7086520004,Korea (South)
SBILIFE,SBI LIFE INSURANCE COMPANY LTD,Financials,18837456.46,0.11158,1080201,INE123W01016,India
2313,SHENZHOU INTERNATIONAL GROUP LTD,Consumer Discretionary,18621405.72,0.1103,1988200,KYG8087W1015,China
HTHT,H WORLD GROUP ADR LTD,Consumer Discretionary,18497982.08,0.10957,495128,US44332N1063,China
TATACONSUM,TATA CONSUMER PRODUCTS LTD,Consumer Staples,18367566.17,0.10879,1352555,INE192A01025,India
DLF,DLF LTD,Real Estate,18329052.96,0.10857,1788825,INE271C01023,India
VBL,VARUN BEVERAGES LTD,Consumer Staples,18286642.58,0.10831,1092872,INE200M01021,India
3037,UNIMICRON TECHNOLOGY CORP,Information Technology,18227744.2,0.10797,3303000,TW0003037008,Taiwan
AOT.R,AIRPORTS OF THAILAND NON-VOTING DR,Industrials,18073314.75,0.10705,10145200,TH0765010R16,Thailand
TECHM,TECH MAHINDRA LTD,Information Technology,17958580.57,0.10637,1271879,INE669C01036,India
PRIO3,PETRO RIO SA,Energy,17950834.81,0.10633,1913419,BRPRIOACNOR1,Brazil
INDIGO,INTERGLOBE AVIATION LTD,Industrials,17851483.13,0.10574,415427,INE646L01027,India
TATAPOWER,TATA POWER LTD,Utilities,17775787.63,0.10529,3455731,INE245A01021,India
4013,DR SULAIMAN AL HABIB MEDICAL GRP,Health Care,17650602.37,0.10455,210327,SA1510P1UMH1,Saudi Arabia
APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD,Health Care,17598740.21,0.10424,242060,INE437A01024,India
PZU,PZU SA,Financials,17588497.71,0.10418,1408745,PLPZU0000011,Poland
BPAC11,BCO BTG PACTUAL UNT SA,Financials,17567073.9,0.10405,2834385,BRBPACUNT006,Brazil
BID,BID CORPORATION LTD,Consumer Staples,17514373.94,0.10374,806198,ZAE000216537,South Africa
BJFIN,BAJAJ FINSERV LTD,Financials,17508656.56,0.10371,917738,INE918I01026,India
MAXHEALTH,MAX HEALTHCARE INSTITUTE LTD,Health Care,17480589.22,0.10354,1876928,INE027H01010,India
6669,WIWYNN CORPORATION CORP,Information Technology,17467653.92,0.10346,226000,TW0006669005,Taiwan
MTN,MTN GROUP LTD,Communication,17453051.5,0.10338,4075660,ZAE000042164,South Africa
300750,CONTEMPORARY AMPEREX TECHNOLOGY LT,Industrials,17324511.69,0.10262,642334,CNE100003662,China
BAJAJ.AUTO,BAJAJ AUTO LTD,Consumer Discretionary,17320593.66,0.10259,160406,INE917I01010,India
2020,SABIC AGRI-NUTRIENTS,Materials,17244142.51,0.10214,558603,SA0007879139,Saudi Arabia
066570,LG ELECTRONICS INC,Consumer Discretionary,17162042.03,0.10165,254456,KR7066570003,Korea (South)
EICHERMOT,EICHER MOTORS LTD,Consumer Discretionary,17118613.08,0.1014,328690,INE066A01021,India
2890,SINOPAC FINANCIAL HOLDINGS LTD,Financials,17032935.95,0.10089,25447521,TW0002890001,Taiwan
PFC,POWER FINANCE CORPORATION LTD,Financials,16886884.72,0.10002,3567672,INE134E01011,India
GRASIM,GRASIM INDUSTRIES LTD,Materials,16867448.66,0.09991,633055,INE047A01021,India
175,GEELY AUTOMOBILE HOLDINGS LTD,Consumer Discretionary,16788298.61,0.09944,14528000,KYG3777B1032,China
HDFCLIFE,HDFC LIFE INSURANCE COMPANY LTD,Financials,16724997.97,0.09907,2307126,INE795G01014,India
6160,BEIGENE LTD,Health Care,16621851.66,0.09845,1643622,KYG1146Y1017,China
3661,ALCHIP TECHNOLOGIES LTD,Information Technology,16326536.92,0.0967,174000,KYG022421088,Taiwan
WIPRO,WIPRO LTD,Information Technology,16309243.91,0.0966,3066448,INE075A01022,India
291,CHINA RESOURCES BEER HLDGS-500 LTD,Consumer Staples,16291717.48,0.0965,3884000,HK0291001490,China
ADANIGREEN,ADANI GREEN ENERGY LTD,Utilities,16157065.18,0.0957,760293,INE364U01010,India
1093,CSPC PHARMACEUTICAL GROUP LTD,Health Care,16092340.21,0.09532,21506479,HK1093012172,China
2883,CHINA DEVELOPMENT FINANCIAL HOLDIN,Financials,16057254.89,0.09511,38472588,TW0002883006,Taiwan
RECLTD,REC,Financials,16041854.76,0.09502,3126646,INE020B01018,India
3008,LARGAN PRECISION LTD,Information Technology,15983676.25,0.09467,235000,TW0003008009,Taiwan
033780,KT&G CORP,Consumer Staples,15969611.57,0.09459,244159,KR7033780008,Korea (South)
ADCB,ABU DHABI COMMERCIAL BANK,Financials,15854012.99,0.09391,6956256,AEA000201011,United Arab Emirates
SQM.B,SOCIEDAD QUIMICA Y MINERA DE CHILE,Industrials,15739024.47,0.09322,343357,CLP8716X1082,Chile
1101,TAIWAN CEMENT CORP,Materials,15671643.96,0.09283,15501748,TW0001101004,Taiwan
2269,WUXI BIOLOGICS CAYMAN INC,Health Care,15499399.22,0.09181,9168000,KYG970081173,China
2345,ACCTON TECHNOLOGY CORP,Information Technology,15426566.29,0.09137,1220000,TW0002345006,Taiwan
2688,ENN ENERGY HOLDINGS LTD,Utilities,15290473.15,0.09057,1905300,KYG3066L1014,China
ASII,ASTRA INTERNATIONAL,Industrials,15280104.48,0.09051,48461900,ID1000122807,Indonesia
ADVANC.R,ADVANCED INFO SERVICE NON-VOTING D,Communication,15253669.68,0.09035,2846900,TH0268010R11,Thailand
2319,CHINA MENGNIU DAIRY LTD,Consumer Staples,15058224.74,0.08919,7579000,KYG210961051,China
COMI,COMMERCIAL INTERNATIONAL BANK EGYP,Financials,14934795.54,0.08846,9039285,EGS60121C018,Egypt
2880,HUA NAN FINANCIAL HOLDINGS LTD,Financials,14929656.94,0.08843,21320407,TW0002880002,Taiwan
000810,SAMSUNG FIRE & MARINE INSURANCE LT,Financials,14883693.51,0.08816,73771,KR7000810002,Korea (South)
TENAGA,TENAGA NASIONAL,Utilities,14861022.26,0.08802,6128250,MYL5347OO009,Malaysia
ADANIENT,ADANI ENTERPRISES LTD,Industrials,14853093.02,0.08798,410996,INE423A01024,India
BDO,BDO UNIBANK INC,Financials,14749064.04,0.08736,5694523,PHY077751022,Philippines
2301,LITE ON TECHNOLOGY CORP,Information Technology,14747224.62,0.08735,4818246,TW0002301009,Taiwan
ETE,NATIONAL BANK OF GREECE SA,Financials,14706604.32,0.08711,1951073,GRS003003035,Greece
DELTA.R,DELTA ELECTRONICS (THAILAND) NON-V,Information Technology,14692452.57,0.08703,7451100,TH0528010R18,Thailand
RADL3,RAIA DROGASIL,Consumer Staples,14691298.88,0.08702,3096737,BRRADLACNOR0,Brazil
JSWSTEEL,JSW STEEL LTD,Materials,14686721.03,0.08699,1452439,INE019A01038,India
2887,TAISHIN FINANCIAL HOLDING LTD,Financials,14685678.22,0.08699,26989523,TW0002887007,Taiwan
SHP,SHOPRITE HOLDINGS LTD,Consumer Staples,14647052.84,0.08676,1201271,ZAE000012084,South Africa
INDHOTEL,INDIAN HOTELS LTD,Consumer Discretionary,14642303.26,0.08673,2061526,INE053A01029,India
BRITANNIA,BRITANNIA INDUSTRIES LTD,Consumer Staples,14641527.18,0.08672,260542,INE216A01030,India
2207,HOTAI MOTOR LTD,Consumer Discretionary,14620589.57,0.0866,780380,TW0002207008,Taiwan
ABG,ABSA GROUP LTD,Financials,14566177.53,0.08628,2009974,ZAE000255915,South Africa
2327,YAGEO CORP,Information Technology,14555546.21,0.08622,793940,TW0002327004,Taiwan
402340,SK SQUARE LTD,Industrials,14514766.96,0.08597,238089,KR7402340004,Korea (South)
GAPB,GRUPO AEROPORTUARIO DEL PACIFICO,Industrials,14513136.38,0.08596,931300,MX01GA000004,Mexico
PTTEP.R,PTT EXPLORATION AND PRODUCTION NON,Energy,14467687.52,0.08569,3345539,TH0355010R16,Thailand
EQTL3,EQUATORIAL ENERGIA SA,Utilities,14463736.46,0.08567,2444120,BREQTLACNOR0,Brazil
SIEMENS,SIEMENS LTD,Industrials,14437157.63,0.08551,216177,INE003A01024,India
HEROMOTOCO,HERO MOTOCORP LTD,Consumer Discretionary,14249134.82,0.0844,280023,INE158A01026,India
8069,E INK HOLDINGS INC,Information Technology,14242985.89,0.08436,2043000,TW0008069006,Taiwan
600036,CHINA MERCHANTS BANK LTD A,Financials,14201662.56,0.08412,3060089,CNE000001B33,China
1140,BANK ALBILAD,Financials,14158889.64,0.08387,1177668,SA000A0D9HK3,Saudi Arabia
009150,SAMSUNG ELECTRO MECHANICS LTD,Information Technology,14138954.44,0.08375,132325,KR7009150004,Korea (South)
ICT,INTERNATIONAL CONTAINER TERMINAL S,Industrials,14135683.49,0.08373,2441950,PHY411571011,Philippines
3328,BANK OF COMMUNICATIONS LTD H,Financials,14129857.31,0.08369,20722600,CNE100000205,China
SLM,SANLAM LIMITED LTD,Financials,14118499.43,0.08363,4224244,ZAE000070660,South Africa
1326,FORMOSA CHEMICALS & FIBRE CORP,Materials,14117055.66,0.08362,8519090,TW0001326007,Taiwan
CEZ,CEZ,Utilities,14070991.44,0.08334,381604,CZ0005112300,Czech Republic
