symbol,name,sector,market_value,index_weight,amount_shares,isin,country
IOC,INDIAN OIL CORP LTD,Energy,6856365.68,0.01954,3389489,INE242A01010,India
J36,JARDINE MATHESON HOLDINGS LTD,Industrials,6856020.0,0.01954,185800,BMG507361001,Hong Kong
SEK,SEEK LTD,Communication,6848565.78,0.01952,443514,AU000000SEK6,Australia
AKBNK.E,AKBANK A,Financials,6843041.27,0.01951,3798034,TRAAKBNK91N6,Turkey
138040,MERITZ FINANCIAL GROUP INC,Financials,6833405.66,0.01948,122961,KR7138040001,Korea (South)
CAE,CAE INC,Industrials,6822311.57,0.01945,367153,CA1247651088,Canada
TVSMOTOR,TVS MOTOR COMPANY LTD,Consumer Discretionary,6808132.51,0.01941,293087,INE494B01023,India
INDU C,INDUSTRIVARDEN SERIES,Financials,6796169.33,0.01937,207997,SE0000107203,Sweden
BDEV,BARRATT DEVELOPMENTS,Consumer Discretionary,6791325.26,0.01936,1222687,GB0000811801,United Kingdom
9697,CAPCOM LTD,Communication,6791026.03,0.01936,401400,JP3218900003,Japan
9107,KAWASAKI KISEN LTD,Industrials,6784724.33,0.01934,512000,JP3223800008,Japan
2887,TAISHIN FINANCIAL HOLDING LTD,Financials,6784462.51,0.01934,12468570,TW0002887007,Taiwan
ETE,NATIONAL BANK OF GREECE SA,Financials,6774018.55,0.01931,898685,GRS003003035,Greece
3402,TORAY INDUSTRIES INC,Materials,6761526.53,0.01927,1453700,JP3621000003,Japan
DCC,DCC PLC,Industrials,6757397.04,0.01926,99717,IE0002424939,United Kingdom
9042,HANKYU HANSHIN HOLDINGS INC,Industrials,6755311.24,0.01926,252000,JP3774200004,Japan
TRYG,TRYG,Financials,6745386.74,0.01923,345537,DK0060636678,Denmark
ESLT,ELBIT SYSTEMS LTD,Industrials,6740385.69,0.01921,33842,IL0010811243,Israel
9005,TOKYU CORP,Industrials,6732227.65,0.01919,551800,JP3574200006,Japan
VOLV A,VOLVO CLASS A,Industrials,6730799.81,0.01919,245479,SE0000115420,Sweden
FORTUM,FORTUM,Utilities,6727286.9,0.01918,523937,FI0009007132,Finland
MGR,MIRVAC GROUP STAPLED UNITS,Real Estate,6725043.48,0.01917,4839052,AU000000MGR9,Australia
SRF,SRF LTD,Materials,6724548.58,0.01917,222064,INE647A01010,India
7259,AISIN CORP,Consumer Discretionary,6716180.44,0.01915,170300,JP3102000001,Japan
1928,SANDS CHINA LTD,Consumer Discretionary,6719274.73,0.01915,2787200,KYG7800X1079,Hong Kong
SKA B,SKANSKA B,Industrials,6678014.84,0.01904,385777,SE0000113250,Sweden
ABG,ABSA GROUP LTD,Financials,6669815.77,0.01901,920362,ZAE000255915,South Africa
IMI,IMI PLC,Industrials,6668319.81,0.01901,307932,GB00BGLP8L22,United Kingdom
SMPH,SM PRIME HOLDINGS INC,Real Estate,6669052.39,0.01901,13595000,PHY8076N1120,Philippines
TEP,TELEPERFORMANCE,Industrials,6664504.85,0.019,71825,FR0000051807,France
KEY,KEYERA CORP,Energy,6655015.85,0.01897,263585,CA4932711001,Canada
6586,MAKITA CORP,Industrials,6655748.42,0.01897,243700,JP3862400003,Japan
AMBUJACEM,AMBUJA CEMENTS LTD,Materials,6652472.9,0.01896,903355,INE079A01024,India
LI,KLEPIERRE REIT SA,Real Estate,6639255.75,0.01893,255781,FR0000121964,France
2601,CHINA PACIFIC INSURANCE (GROUP) LT,Financials,6636825.15,0.01892,3302200,CNE1000009Q7,China
SCHN,SCHINDLER HOLDING AG,Industrials,6637462.45,0.01892,27581,CH0024638212,Switzerland
VTY,VISTRY GROUP PLC,Consumer Discretionary,6632553.82,0.01891,472873,GB0001859296,United Kingdom
9009,KEISEI ELECTRIC RAILWAY LTD,Industrials,6620210.19,0.01887,173500,JP3278600006,Japan
8473,SBI HOLDINGS INC,Financials,6619747.13,0.01887,275600,JP3436120004,Japan
EVD,CTS EVENTIM AG,Communication,6617089.47,0.01886,75273,DE0005470306,Germany
CLS,CELESTICA INC,Information Technology,6610444.29,0.01884,150696,CA15101Q1081,Canada
8951,NIPPON BUILDING FUND REIT INC,Real Estate,6600485.04,0.01882,1701,JP3027670003,Japan
BIMAS.E,BIM BIRLESIK MAGAZALAR A,Consumer Staples,6596527.3,0.0188,582907,TREBIMM00018,Turkey
1801,TAISEI CORP,Industrials,6592559.42,0.01879,194500,JP3443600006,Japan
ADIB,ABU DHABI ISLAMIC BANK,Financials,6587168.35,0.01878,2167686,AEA000801018,United Arab Emirates
ADANIPOWER,ADANI POWER LTD,Utilities,6581091.97,0.01876,919287,INE814H01011,India
259960,KRAFTON INC,Communication,6569736.7,0.01873,34692,KR7259960003,Korea (South)
RMV,RIGHTMOVE PLC,Communication,6562669.62,0.01871,1031923,GB00BGDT3G23,United Kingdom
BEZ,BEAZLEY PLC,Financials,6559519.26,0.0187,786656,GB00BYQ0JC66,United Kingdom
KCHOL.E,KOC HOLDING A,Industrials,6538076.75,0.01864,990973,TRAKCHOL91Q8,Turkey
SPK,SPARK NEW ZEALAND LTD,Communication,6531495.54,0.01862,2364909,NZTELE0001S4,New Zealand
DIE,DIETEREN (D) SA,Consumer Discretionary,6520172.05,0.01859,29762,BE0974259880,Belgium
4528,ONO PHARMACEUTICAL LTD,Health Care,6513412.45,0.01857,437600,JP3197600004,Japan
BRBY,BURBERRY GROUP PLC,Consumer Discretionary,6509919.41,0.01856,466198,GB0031743007,United Kingdom
RADL3,RAIA DROGASIL,Consumer Staples,6492559.01,0.01851,1368548,BRRADLACNOR0,Brazil
TUPRS.E,TURKIYE PETROL RAFINERILERI A,Energy,6491257.42,0.0185,1134713,TRATUPRS91E8,Turkey
3099,ISETAN MITSUKOSHI HOLDINGS LTD,Consumer Discretionary,6478253.84,0.01847,424000,JP3894900004,Japan
DHER,DELIVERY HERO,Consumer Discretionary,6452654.42,0.01839,211516,DE000A2E4K43,Germany
3088,MATSUKIYOKARA,Consumer Staples,6434787.1,0.01834,436490,JP3869010003,Japan
GF,GEORG FISCHER AG,Industrials,6428875.67,0.01833,91550,CH1169151003,Switzerland
7911,TOPPAN HOLDINGS INC,Industrials,6413367.83,0.01828,274700,JP3629000005,Japan
AIA,AUCKLAND INTERNATIONAL AIRPORT LTD,Industrials,6393647.45,0.01823,1353071,NZAIAE0002S6,New Zealand
CTC.A,CANADIAN TIRE LTD CLASS A,Consumer Discretionary,6390075.71,0.01822,67844,CA1366812024,Canada
NEM,NEMETSCHEK,Information Technology,6387866.65,0.01821,73377,DE0006452907,Germany
SCC.R,SIAM CEMENT NON-VOTING DR PCL,Materials,6381994.97,0.01819,938600,TH0003010R12,Thailand
402340,SK SQUARE LTD,Industrials,6380635.2,0.01819,104663,KR7402340004,Korea (South)
1171,YANKUANG ENERGY GROUP COMPANY LTD,Energy,6378921.16,0.01818,2757000,CNE1000004Q8,China
MYTIL,MYTILINEOS SA,Industrials,6365677.68,0.01815,163137,GRS393503008,Greece
4204,SEKISUI CHEMICAL LTD,Consumer Discretionary,6360142.6,0.01813,441300,JP3419400001,Japan
ALU,ALTIUM LTD,Information Technology,6355704.66,0.01812,150883,AU000000ALU8,Australia
VBBR3,VIBRA ENERGIA SA,Consumer Discretionary,6356138.44,0.01812,1381973,BRVBBRACNOR1,Brazil
BEIJ B,BEIJER REF CLASS B,Industrials,6340809.14,0.01808,486854,SE0015949748,Sweden
FUNO11,FIBRA UNO ADMINISTRACION REIT SA,Real Estate,6329666.21,0.01804,4162200,MXCFFU000001,Mexico
BKT,BANKINTER SA,Financials,6320446.45,0.01802,815008,ES0113679I37,Spain
NVMI,NOVA LTD,Information Technology,6313960.46,0.018,36852,IL0010845571,Israel
2207,HOTAI MOTOR LTD,Consumer Discretionary,6306274.44,0.01798,336600,TW0002207008,Taiwan
LAND,LAND SECURITIES GROUP REIT PLC,Real Estate,6269004.61,0.01787,798283,GB00BYW0PQ60,United Kingdom
TELIA,TELIA COMPANY,Communication,6265491.35,0.01786,2622518,SE0000667925,Sweden
4002,AL MOUWASAT MEDICAL SERVICES,Health Care,6256902.75,0.01784,172074,SA12C051UH11,Saudi Arabia
RAND,RANDSTAD HOLDING,Industrials,6255117.93,0.01783,121413,NL0000379121,Netherlands
688,CHINA OVERSEAS LAND INVESTMENT LTD,Real Estate,6252529.83,0.01782,4258000,HK0688002218,China
196170,ALTEOGEN INC,Health Care,6247820.1,0.01781,48683,KR7196170005,Korea (South)
GPT,GPT GROUP STAPLED UNITS,Real Estate,6242534.04,0.01779,2321152,AU000000GPT8,Australia
HAR,HARMONY GOLD MINING COMPANY LIMITE,Materials,6235571.99,0.01778,679819,ZAE000015228,South Africa
9766,KONAMI GROUP CORP,Communication,6237708.0,0.01778,102400,JP3300200007,Japan
CTEC,CONVATEC GROUP PLC,Health Care,6222493.95,0.01774,1762974,GB00BD3VFW73,United Kingdom
ARCAD,ARCADIS NV,Industrials,6218397.75,0.01773,98662,NL0006237562,Netherlands
2331,LI NING LTD,Consumer Discretionary,6221021.38,0.01773,2826000,KYG5496K1242,China
PSN,PERSIMMON PLC,Consumer Discretionary,6219845.08,0.01773,386966,GB0006825383,United Kingdom
VER,VERBUND AG,Utilities,6212408.66,0.01771,83111,AT0000746409,Austria
RAIL3,RUMO SA,Industrials,6210590.39,0.0177,1544877,BRRAILACNOR9,Brazil
TAL,TAL EDUCATION GROUP ADR REPTG,Consumer Discretionary,6210090.75,0.0177,533055,US8740801043,China
8593,MITSUBISHI HC CAPITAL INC,Financials,6201003.59,0.01768,938190,JP3499800005,Japan
267,CITIC LTD,Industrials,6190600.84,0.01765,6926000,HK0267001375,China
MRF,MRF LTD,Consumer Discretionary,6190397.09,0.01765,4002,INE883A01011,India
ORK,ORKLA,Consumer Staples,6183912.03,0.01763,863325,NO0003733800,Norway
6526,SOCIONEXT INC,Information Technology,6170077.28,0.01759,211400,JP3433500000,Japan
2413,M3 INC,Health Care,6168500.57,0.01758,506400,JP3435750009,Japan
3659,NEXON LTD,Communication,6165563.14,0.01758,391600,JP3758190007,Japan
BHARATFORG,BHARAT FORGE LTD,Consumer Discretionary,6144422.65,0.01752,432763,INE465A01025,India
1801,INNOVENT BIOLOGICS INC,Health Care,6131927.91,0.01748,1425000,KYG4818G1010,China
EMSN,EMS-CHEMIE HOLDING AG,Materials,6126861.09,0.01747,8099,CH0016440353,Switzerland
ADEN,ADECCO GROUP AG,Industrials,6124339.72,0.01746,178239,CH0012138605,Switzerland
AALB,AALBERTS NV,Industrials,6111730.54,0.01742,130358,NL0000852564,Netherlands
RILBA,RINGKJOBING LANDBOBANK,Financials,6099088.19,0.01739,35065,DK0060854669,Denmark
BEAN,BELIMO N AG,Industrials,6097036.73,0.01738,13266,CH1101098163,Switzerland
JMT,JERONIMO MARTINS SA,Consumer Staples,6096975.56,0.01738,319481,PTJMT0AE0001,Portugal
EXIDEIND,EXIDE INDUSTRIES LTD,Consumer Discretionary,6093141.31,0.01737,1132123,INE302A01020,India
VOW,VOLKSWAGEN AG,Consumer Discretionary,6089429.01,0.01736,40416,DE0007664005,Germany
INDUSINDBK,INDUSIND BANK LTD,Financials,6087436.42,0.01735,344942,INE095A01012,India
SBSP3,COMPANHIA DE SANEAMENTO BASICO DE,Utilities,6053394.03,0.01726,383857,BRSBSPACNOR5,Brazil
DXS,DEXUS STAPLED UNITS,Real Estate,6050469.93,0.01725,1313394,AU000000DXS1,Australia
003550,LG CORP,Industrials,6039611.06,0.01722,108820,KR7003550001,Korea (South)
5876,SHANGHAI COMMERCIAL LTD,Financials,6040731.24,0.01722,4243007,TW0005876007,Taiwan
ORI,ORICA LTD,Materials,6038161.88,0.01721,521666,AU000000ORI1,Australia
GGBR4,GERDAU PREF SA,Materials,6026541.11,0.01718,1685184,BRGGBRACNPR8,Brazil
2603,EVERGREEN MARINE CORP (TAIWAN) LTD,Industrials,6012432.02,0.01714,1157590,TW0002603008,Taiwan
KBX,KNORR BREMSE AG,Industrials,5990924.66,0.01708,81602,DE000KBX1006,Germany
SBRY,SAINSBURY(J) PLC,Consumer Staples,5983245.53,0.01706,1830753,GB00B019KW72,United Kingdom
DIVISLAB,DIVIS LABORATORIES LTD,Health Care,5979610.03,0.01705,134696,INE361B01024,India
MEL,MERIDIAN ENERGY LTD,Utilities,5980523.98,0.01705,1731590,NZMELE0002S7,New Zealand
ONEX,ONEX CORP,Financials,5979934.54,0.01705,83637,CA68272K1030,Canada
LTIM,LTIMINDTREE LTD,Information Technology,5973997.25,0.01703,106257,INE214T01019,India
ELE,ENDESA SA,Utilities,5959201.16,0.01699,318667,ES0130670112,Spain
2269,MEIJI HOLDINGS LTD,Consumer Staples,5958511.24,0.01699,271300,JP3918000005,Japan
AM,DASSAULT AVIATION SA,Industrials,5956164.08,0.01698,27214,FR0014004L86,France
DNP,DINO POLSKA SA,Consumer Staples,5958241.21,0.01698,67153,PLDINPL00011,Poland
7186,CONCORDIA FINANCIAL GROUP LTD,Financials,5947229.1,0.01695,1136700,JP3305990008,Japan
GODREJPROP,GODREJ PROPERTIES LTD,Real Estate,5947848.58,0.01695,195823,INE484J01027,India
CAST,CASTELLUM,Real Estate,5942010.53,0.01694,505154,SE0000379190,Sweden
288,WH GROUP LTD,Consumer Staples,5941187.25,0.01694,8600500,KYG960071028,Hong Kong
SUZLON,SUZLON ENERGY LTD,Industrials,5937635.75,0.01693,12055096,INE040H01021,India
998,CHINA CITIC BANK CORP LTD H,Financials,5935598.96,0.01692,10613000,CNE1000001Q4,China
2875,TOYO SUISAN LTD,Consumer Staples,5933464.83,0.01691,99400,JP3613000003,Japan
8972,KDX REALTY INVESTMENT CORP,Real Estate,5914119.97,0.01686,5847,JP3046270009,Japan
2897,NISSIN FOODS HOLDINGS LTD,Consumer Staples,5915674.7,0.01686,224800,JP3675600005,Japan
PSK,PRAIRIESKY ROYALTY LTD,Energy,5909963.69,0.01685,296912,CA7397211086,Canada
ASTRAL,ASTRAL LTD,Industrials,5904525.81,0.01683,248208,INE006I01046,India
TEMN,TEMENOS AG,Information Technology,5884585.02,0.01677,79516,CH0012453913,Switzerland
4062,IBIDEN LTD,Information Technology,5858311.4,0.0167,146600,JP3148800000,Japan
1080,ARAB NATIONAL BANK,Financials,5856516.37,0.01669,749794,SA0007879105,Saudi Arabia
5110,SAUDI ELECTRICITY,Utilities,5855142.87,0.01669,1102601,SA0007879550,Saudi Arabia
GTT,GAZTRANSPORT & TECHNIGAZ SA,Energy,5850845.76,0.01668,39963,FR0011726835,France
LMP,LONDONMETRIC PROPERTY REIT PLC,Real Estate,5852413.64,0.01668,2422686,GB00B4WFW713,United Kingdom
WCP,WHITECAP RESOURCES INC,Energy,5841363.24,0.01665,777840,CA96467A2002,Canada
3436,SUMCO CORP,Information Technology,5830711.4,0.01662,355300,JP3322930003,Japan
4324,DENTSU GROUP INC,Communication,5827472.92,0.01661,216500,JP3551520004,Japan
9041,KINTETSU GROUP HOLDINGS LTD,Industrials,5818258.37,0.01659,214100,JP3260800002,Japan
PUM,PUMA,Consumer Discretionary,5815082.96,0.01658,126562,DE0006969603,Germany
2768,SOJITZ CORP,Industrials,5815996.51,0.01658,234620,JP3663900003,Japan
NAUKRI,INFO EDGE INDIA LTD,Communication,5814025.35,0.01657,84953,INE663F01024,India
WFG,WEST FRASER TIMBER LTD,Materials,5814432.61,0.01657,74214,CA9528451052,Canada
YAR,YARA INTERNATIONAL,Materials,5814200.5,0.01657,189495,NO0010208051,Norway
ICICIGI,ICICI LOMBARD GENERAL INSURANCE CO,Financials,5802074.01,0.01654,283458,INE765G01017,India
6448,BROTHER INDUSTRIES LTD,Information Technology,5773909.14,0.01646,316200,JP3830000000,Japan
4091,NIPPON SANSO HOLDINGS CORP,Materials,5773035.41,0.01646,202600,JP3711600001,Japan
788,CHINA TOWER CORP LTD H,Communication,5772377.12,0.01645,50794000,CNE100003688,China
HELN,HELVETIA HOLDING AG,Financials,5767120.38,0.01644,44315,CH0466642201,Switzerland
5334,NITERRA LTD,Consumer Discretionary,5766222.15,0.01644,173700,JP3738600000,Japan
PKI,PARKLAND CORP,Energy,5762893.02,0.01643,183075,CA70137W1086,Canada
66,MTR CORPORATION CORP LTD,Industrials,5755693.32,0.01641,1910000,HK0066009694,Hong Kong
7752,RICOH LTD,Information Technology,5744860.79,0.01638,660200,JP3973400009,Japan
THYAO.E,TURK HAVA YOLLARI AO A,Industrials,5747385.83,0.01638,630447,TRATHYAO91M5,Turkey
DIB,DB ISLAMIC BANK,Financials,5743341.66,0.01637,3681051,AED000201015,United Arab Emirates
LUPIN,LUPIN LTD,Health Care,5732693.87,0.01634,300458,INE326A01037,India
EVN,EVOLUTION MINING LTD,Materials,5729114.12,0.01633,2226109,AU000000EVN4,Australia
KESKOB,KESKO CLASS B,Consumer Staples,5728297.51,0.01633,326406,FI0009000202,Finland
2267,YAKULT HONSHA LTD,Consumer Staples,5729314.15,0.01633,295200,JP3931600005,Japan
ZEAL,ZEALAND PHARMA,Health Care,5727522.4,0.01633,67069,DK0060257814,Denmark
MCDOWELL.N,UNITED SPIRITS LTD,Consumer Staples,5707463.33,0.01627,415038,INE854D01024,India
2395,ADVANTECH LTD,Information Technology,5701603.99,0.01625,495756,TW0002395001,Taiwan
8984,DAIWA HOUSE REIT CORP,Real Estate,5693172.51,0.01623,3378,JP3046390005,Japan
VEDL,VEDANTA LTD,Materials,5686858.32,0.01621,1222949,INE205A01025,India
BARN,BARRY CALLEBAUT AG,Consumer Staples,5683900.89,0.0162,3719,CH0009002962,Switzerland
000858,WULIANGYE YIBIN LTD A,Consumer Staples,5666151.2,0.01615,283374,CNE000000VQ8,China
VALMT,VALMET,Industrials,5656055.5,0.01612,211816,FI4000074984,Finland
4938,PEGATRON CORP,Information Technology,5650467.61,0.01611,1892000,TW0004938006,Taiwan
CGPOWER,CG POWER AND INDUSTRIAL SOLUTIONS,Industrials,5640249.09,0.01608,890694,INE067A01029,India
9868,XPENG CLASS A INC,Consumer Discretionary,5641645.64,0.01608,1515706,KYG982AW1003,China
EDV,ENDEAVOUR GROUP LTD,Consumer Staples,5615652.77,0.01601,1643708,AU0000154833,Australia
KGH,KGHM POLSKA MIEDZ SA,Materials,5604176.71,0.01598,158478,PLKGHM000017,Poland
SM,SM INVESTMENTS CORP,Industrials,5605839.4,0.01598,341005,PHY806761029,Philippines
S63,SINGAPORE TECHNOLOGIES ENGINEERING,Industrials,5602456.31,0.01597,1931500,SG1F60858221,Singapore
2376,GIGABYTE TECHNOLOGY LTD,Information Technology,5592679.04,0.01594,599000,TW0002376001,Taiwan
NKT,NKT,Industrials,5590203.28,0.01594,65461,DK0010287663,Denmark
JBH,JB HI-FI LTD,Consumer Discretionary,5588260.45,0.01593,140406,AU000000JBH7,Australia
034020,DOOSAN ENERBILITY LTD,Industrials,5584371.75,0.01592,514568,KR7034020008,Korea (South)
FTT,FINNING INTERNATIONAL INC,Industrials,5580460.44,0.01591,182506,CA3180714048,Canada
HSX,HISCOX LTD,Financials,5573781.74,0.01589,382129,BMG4593F1389,United Kingdom
NED,NEDBANK GROUP LTD,Financials,5568887.21,0.01587,494538,ZAE000004875,South Africa
3529,EMEMORY TECHNOLOGY INC,Information Technology,5559351.38,0.01585,74000,TW0003529004,Taiwan
1519,FORTUNE ELECTRIC LTD,Industrials,5550694.84,0.01582,188000,TW0001519007,Taiwan
8210,BUPA ARABIA,Financials,5527508.8,0.01576,89761,SA1210540914,Saudi Arabia
601899,ZIJIN MINING GROUP LTD A,Materials,5529766.22,0.01576,2170800,CNE100000B24,China
042700,HANMI SEMICONDUCTOR LTD,Information Technology,5523899.92,0.01575,53184,KR7042700005,Korea (South)
002594,BYD LTD A,Consumer Discretionary,5520658.69,0.01574,187400,CNE100001526,China
PERSISTENT,PERSISTENT SYSTEMS LTD,Information Technology,5506754.68,0.0157,119688,INE262H01021,India
WHC,WHITEHAVEN COAL LTD,Energy,5507070.94,0.0157,1086209,AU000000WHC8,Australia
ALO,ALSTOM SA,Industrials,5497242.78,0.01567,341660,FR0010220475,France
BBNI,BANK NEGARA INDONESIA,Financials,5492176.2,0.01566,16761500,ID1000096605,Indonesia
SECU B,SECURITAS B,Industrials,5494707.51,0.01566,549285,SE0000163594,Sweden
SOL,SASOL LTD,Materials,5490612.56,0.01565,661872,ZAE000006896,South Africa
UMI,UMICORE SA,Materials,5489659.73,0.01565,243937,BE0974320526,Belgium
TLX,TALANX AG,Financials,5478753.46,0.01562,74843,DE000TLX1005,Germany
EMG,MAN GROUP PLC,Financials,5454456.53,0.01555,1631673,JE00BJ1DLW90,United Kingdom
SPL,SANTANDER BANK POLSKA SA,Financials,5450098.5,0.01554,39521,PLBZ00000044,Poland
AMP,AMPLIFON,Health Care,5447453.47,0.01553,164861,IT0004056880,Italy
6965,HAMAMATSU PHOTONICS,Information Technology,5439845.43,0.01551,148900,JP3771800004,Japan
SAGA B,SAGAX CLASS B,Real Estate,5440260.1,0.01551,223941,SE0005127818,Sweden
8010,THE COOPERATIVE INSURANCE,Financials,5441092.29,0.01551,138471,SA000A0DPSH3,Saudi Arabia
3289,TOKYU FUDOSAN HOLDINGS CORP,Real Estate,5433367.18,0.01549,729600,JP3569200003,Japan
LHA,DEUTSCHE LUFTHANSA AG,Industrials,5426027.26,0.01547,764829,DE0008232125,Germany
SCR,SCOR,Financials,5420169.37,0.01545,173846,FR0010411983,France
ALQ,ALS LTD,Industrials,5415804.64,0.01544,632893,AU000000ALQ6,Australia
SPIE,SPIE SA,Industrials,5416190.91,0.01544,149588,FR0012757854,France
836,CHINA RESOURCES POWER LTD,Utilities,5408686.66,0.01542,2170000,HK0836012952,China
TPEIR,PIRAEUS FINANCIAL HOLDINGS SA,Financials,5397915.01,0.01539,1348376,GRS014003032,Greece
VCX,VICINITY CENTRES,Real Estate,5399737.28,0.01539,4371096,AU000000VCX7,Australia
BG,BAWAG GROUP AG,Financials,5395743.49,0.01538,90506,AT0000BAWAG2,Austria
IDFCFIRSTB,IDFC FIRST BANK LTD,Financials,5386314.4,0.01535,5448019,INE092T01019,India
3045,TAIWAN MOBILE LTD,Communication,5382108.79,0.01534,1682000,TW0003045001,Taiwan
096770,SK INNOVATION LTD,Energy,5372538.84,0.01531,69456,KR7096770003,Korea (South)
TIINDIA,TUBE INVESTMENTS OF INDIA LTD,Consumer Discretionary,5366181.02,0.0153,127488,INE974X01010,India
WDP,WAREHOUSES DE PAUW NV,Real Estate,5360006.93,0.01528,201372,BE0974349814,Belgium
1997,WHARF REAL ESTATE INVESTMENT COMPA,Real Estate,5353761.39,0.01526,1843000,KYG9593A1040,Hong Kong
CPG,CRESCENT POINT ENERGY CORP,Energy,5333337.9,0.0152,629723,CA22576C1014,Canada
1590,AIRTAC INTERNATIONAL GROUP,Industrials,5325481.13,0.01518,155185,KYG014081064,Taiwan
ELIS,ELIS SA,Industrials,5323061.07,0.01517,235864,FR0012435121,France
SAP,SAPUTO INC,Consumer Staples,5313055.21,0.01515,286042,CA8029121057,Canada
5406,KOBE STEEL LTD,Materials,5307672.43,0.01513,430700,JP3289800009,Japan
SOBI,SWEDISH ORPHAN BIOVITRUM,Health Care,5268371.25,0.01502,222216,SE0000872095,Sweden
INDU A,INDUSTRIVARDEN A,Financials,5263843.69,0.01501,160427,SE0000190126,Sweden
EUROB,EUROBANK HOLDINGS SA,Financials,5258175.8,0.01499,2695824,GRS323003012,Greece
6841,YOKOGAWA ELECTRIC CORP,Information Technology,5256915.12,0.01499,236500,JP3955000009,Japan
SXS,SPECTRIS PLC,Information Technology,5255696.19,0.01498,133385,GB0003308607,United Kingdom
ATE,ALTEN SA,Information Technology,5250260.33,0.01497,37873,FR0000071946,France
9CI,CAPITALAND INVESTMENT LTD,Real Estate,5250337.05,0.01497,2894700,SGXE62145532,Singapore
TECN,TECAN GROUP AG,Health Care,5250551.04,0.01497,14882,CH0012100191,Switzerland
034730,SK INC,Industrials,5247566.48,0.01496,45948,KR7034730002,Korea (South)
1658,POSTAL SAVINGS BANK OF CHINA LTD H,Financials,5233421.23,0.01492,10145000,CNE1000029W3,China
GETI B,GETINGE B,Health Care,5230263.0,0.01491,272634,SE0000202624,Sweden
2333,GREAT WALL MOTOR COMPANY LTD H,Consumer Discretionary,5231613.15,0.01491,3684500,CNE100000338,China
APN,ASPEN PHARMACARE LTD,Health Care,5219784.6,0.01488,455987,ZAE000066692,South Africa
5803,FUJIKURA LTD,Industrials,5209514.63,0.01485,302600,JP3811000003,Japan
EMBR3,EMBRAER SA,Industrials,5205896.38,0.01484,858425,BREMBRACNOR4,Brazil
DEMANT,DEMANT,Health Care,5204022.11,0.01483,117175,DK0060738599,Denmark
AFX,CARL ZEISS MEDITEC AG,Health Care,5200466.86,0.01482,49980,DE0005313704,Germany
2449,KING YUAN ELECTRONICS LTD,Information Technology,5196889.83,0.01481,1648000,TW0002449006,Taiwan
BIM,BIOMERIEUX SA,Health Care,5188076.64,0.01479,49181,FR0013280286,France
GAW,GAMES WORKSHOP GROUP PLC,Consumer Discretionary,5187130.2,0.01479,43438,GB0003718474,United Kingdom
HDFCAMC,HDFC ASSET MANAGEMENT COMPANY LTD,Financials,5186594.23,0.01478,114866,INE127D01025,India
TORNTPHARM,TORRENT PHARMACEUTICALS LTD,Health Care,5186174.16,0.01478,170126,INE685A01028,India
CHILE,BANCO DE CHILE,Financials,5153900.2,0.01469,46842025,CLP0939W1081,Chile
GL9,GLANBIA PLC,Consumer Staples,5142409.26,0.01466,271432,IE0000669501,Ireland
JINDALSTEL,JINDAL STEEL AND POWER LTD,Materials,5140742.46,0.01465,474129,INE749A01030,India
6963,ROHM LTD,Information Technology,5140311.08,0.01465,361200,JP3982800009,Japan
ERF,ENERPLUS CORP,Energy,5132334.62,0.01463,258033,CA2927661025,Canada
AUROPHARMA,AUROBINDO PHARMA LTD,Health Care,5124182.09,0.01461,384124,INE406A01037,India
032830,SAMSUNG LIFE LTD,Financials,5125633.13,0.01461,90221,KR7032830002,Korea (South)
IMP,IMPALA PLATINUM LTD,Materials,5117000.29,0.01459,1005791,ZAE000083648,South Africa
2356,INVENTEC CORP,Information Technology,5118396.69,0.01459,3083000,TW0002356003,Taiwan
4151,KYOWA KIRIN LTD,Health Care,5085102.67,0.0145,298400,JP3256000005,Japan
BBSE3,BB SEGURIDADE SA,Financials,5083051.23,0.01449,817118,BRBBSEACNOR5,Brazil
ABB,ABB INDIA LTD,Industrials,5078217.46,0.01448,66609,INE117A01022,India
1911,SUMITOMO FORESTRY LTD,Consumer Discretionary,5063577.04,0.01443,174300,JP3409800004,Japan
1339,THE PEOPLES INSURANCE CO (GROUP),Financials,5046667.65,0.01439,15143000,CNE100001MK7,China
FEDERALBNK,FEDERAL BANK LTD,Financials,5036782.6,0.01436,2765720,INE171A01029,India
JD.,JD SPORTS FASHION PLC,Consumer Discretionary,5035881.21,0.01436,3363547,GB00BM8Q5M07,United Kingdom
3626,TIS INC,Information Technology,5033593.53,0.01435,237800,JP3104890003,Japan
CHC,CHARTER HALL GROUP STAPLED UNITS,Real Estate,5021823.51,0.01432,647729,AU000000CHC0,Australia
YESBANK,YES BANK LTD,Financials,5021714.08,0.01431,17554200,INE528G01035,India
COLPAL,COLGATE PALMOLIVE INDIA LTD,Consumer Staples,5017161.51,0.0143,157126,INE259A01022,India
F34,WILMAR INTERNATIONAL LTD,Consumer Staples,5008197.97,0.01428,2017800,SG1T56930848,Singapore
RS1,RS GROUP PLC,Industrials,5005520.92,0.01427,573745,GB0003096442,United Kingdom
IPN,IPSEN SA,Health Care,4997042.81,0.01424,44117,FR0010259150,France
LYC,LYNAS RARE EARTHS LTD,Materials,4995321.36,0.01424,1183528,AU000000LYC6,Australia
MOTHERSON,SAMVARDHANA MOTHERSON INTERNATIONA,Consumer Discretionary,4996717.81,0.01424,3317100,INE775A01035,India
