symbol,name,sector,market_value,index_weight,amount_shares,isin,country
2883,CHINA OILFIELD SERVICES LTD H,Energy,18268439.84,0.02438,15722000,CNE1000002P4,China
021240,COWAY LTD,Consumer Discretionary,18256618.81,0.02436,446004,KR7021240007,Korea (South)
348370,ENCHEM LTD,Materials,18191202.16,0.02428,79162,KR7348370008,Korea (South)
1044,HENGAN INTERNATIONAL GROUP LTD,Consumer Staples,18176350.79,0.02426,5660000,KYG4402L1510,China
BRFS3,BRF BRASIL FOODS SA,Consumer Staples,18143761.76,0.02421,5585299,BRBRFSACNOR8,Brazil
1818,ZHAOJIN MINING INDUSTRY LTD H,Materials,18143963.84,0.02421,11136000,CNE1000004R6,China
GRT,GROWTHPOINT PROP LTD SHS,Real Estate,18133944.55,0.0242,33228935,ZAE000179420,South Africa
KRU,KRUK SA,Financials,18123393.17,0.02419,169185,PLKRK0000010,Poland
BCI,BANCO DE CREDITO E INVERSION,Financials,18097830.62,0.02415,639146,CLP321331116,Chile
2027,TA CHEN STAINLESS PIPE LTD,Materials,18086236.84,0.02414,15476412,TW0002027000,Taiwan
2049,HIWIN TECHNOLOGIES CORP,Industrials,18040879.6,0.02408,2436498,TW0002049004,Taiwan
IDFC,IDFC LTD,Financials,18042346.77,0.02408,12360561,INE043D01016,India
MSUMI,MOTHERSON SUMI WIRING INDIA LTD,Consumer Discretionary,18041156.41,0.02408,21517073,INE0FS801015,India
2313,COMPEQ MANUFACTURING LTD,Information Technology,18029942.34,0.02406,7525000,TW0002313004,Taiwan
009830,HANWHA SOLUTIONS CORP,Materials,18029379.44,0.02406,970723,KR7009830001,Korea (South)
M&MFIN,MAHINDRA AND MAHINDRA FINANCIAL SE,Financials,18023637.44,0.02405,5172818,INE774D01024,India
6005,CAPITAL SECURITIES CORP,Financials,17926412.02,0.02392,24993050,TW0006005002,Taiwan
4300,DAR AL ARKAN REAL ESTATE DEVELOPME,Real Estate,17897830.01,0.02389,4914959,SA11U0S23612,Saudi Arabia
ALFAA,ALFA A,Industrials,17815937.16,0.02378,25247000,MXP000511016,Mexico
ENEV3,ENEVA SA,Utilities,17815654.55,0.02378,7651984,BRENEVACNOR8,Brazil
4966,PARADE TECHNOLOGIES LTD,Information Technology,17816697.84,0.02378,682000,KYG6892A1085,Taiwan
2404,UNITED INTEGRATED SERVICES LTD,Industrials,17709641.22,0.02363,1370400,TW0002404001,Taiwan
TATACHEM,TATA CHEMICALS LTD,Materials,17686103.95,0.0236,1337141,INE092A01019,India
3998,BOSIDENG INTERNATIONAL LTD,Consumer Discretionary,17649410.4,0.02355,33878000,KYG126521064,China
BERGEPAINT,BERGER PAINTS INDIA LTD,Materials,17614968.89,0.02351,2852616,INE463A01038,India
MDKA,MERDEKA COPPER GOLD,Materials,17544843.93,0.02341,102821685,ID1000134406,Indonesia
2504,GOLDSUN BUILDING MATERIALS LTD,Materials,17462959.96,0.02331,11755425,TW0002504008,Taiwan
2618,JD LOGISTICS INC,Industrials,17464235.43,0.02331,17785700,KYG5074S1012,China
ORBIA*,ORBIA ADVANCE CORP SA DE CV,Materials,17410268.41,0.02323,9027483,MX01OR010004,Mexico
4200,ALDREES PETROLEUM AND TRANSPORT SE,Energy,17378970.09,0.02319,378583,SA000A0HNGZ6,Saudi Arabia
2352,QISDA CORP,Information Technology,17355080.3,0.02316,13675000,TW0002352002,Taiwan
329180,HD HYUNDAI HEAVY INDUSTRIES LTD,Industrials,17333732.11,0.02313,197825,KR7329180004,Korea (South)
KBANK.R,KASIKORNBANK PUBLIC NON-VOTING DR,Financials,17333802.95,0.02313,5058100,TH0016010R14,Thailand
267250,HD HYUNDAI LTD,Energy,17282183.62,0.02306,388340,KR7267250009,Korea (South)
INARI,INARI AMERTRON,Information Technology,17214413.3,0.02297,25894700,MYQ0166OO007,Malaysia
SDPNF,SIME DARBY PLANTATION,Consumer Staples,17142440.26,0.02288,18594300,MYL5285OO001,Malaysia
011070,LG INNOTEK LTD,Information Technology,17134526.82,0.02287,126071,KR7011070000,Korea (South)
241,ALIBABA HEALTH INFORMATION TECH LT,Consumer Staples,17122447.03,0.02285,50602000,BMG0171K1018,China
GENTERA*,GENTERA SAB DE CV,Financials,17122710.96,0.02285,10939492,MX01GE0E0004,Mexico
MABANEE,MABANEE COMPANY,Real Estate,17053146.07,0.02276,6738179,KW0EQ0400725,Kuwait
GENTING,GENTING,Consumer Discretionary,17045949.2,0.02275,18160200,MYL3182OO002,Malaysia
326030,SK BIOPHARMACEUTICALS LTD,Health Care,17046654.58,0.02275,277301,KR7326030004,Korea (South)
JFC,JOLLIBEE FOODS CORP,Consumer Discretionary,16986603.82,0.02267,4316900,PHY4466S1007,Philippines
6010,NATIONAL AGRICULTURE DEVELOPMENT,Consumer Staples,16919355.17,0.02258,1872209,SA0007879568,Saudi Arabia
RADICO,RADICO KHAITAN LTD,Consumer Staples,16917376.79,0.02258,811380,INE944F01028,India
IQ,IQIYI ADS REPRESENTING INC,Communication,16904227.2,0.02256,4024816,US46267X1081,China
KLBF,KALBE FARMA,Health Care,16898634.22,0.02255,193169900,ID1000125107,Indonesia
002714,MUYUAN FOODS LTD A,Consumer Staples,16865232.19,0.02251,2805983,CNE100001RQ3,China
MOH,MOTOR OIL (HELLAS) CORINTH REFINER,Energy,16842496.09,0.02248,605145,GRS426003000,Greece
6121,SIMPLO TECHNOLOGY LTD,Information Technology,16840846.49,0.02248,1262400,TW0006121007,Taiwan
010120,LS ELECTRIC LTD,Industrials,16832845.33,0.02246,149101,KR7010120004,Korea (South)
EREGL.E,EREGLI DEMIR VE CELIK FABRIKALARI,Materials,16823957.15,0.02245,13519281,TRAEREGL91G3,Turkey
097950,CJ CHEILJEDANG CORP,Consumer Staples,16771084.16,0.02238,69355,KR7097950000,Korea (South)
2223,SAUDI ARAMCO BASE OIL COMPANY,Materials,16727543.19,0.02232,410120,SA15M1HH2NH5,Saudi Arabia
HMPRO.R,HOME PRODUCT CENTER NON-VOTING DR,Consumer Discretionary,16634300.33,0.0222,58247775,TH0661010R17,Thailand
LAURUSLABS,LAURUS LABS LTD,Health Care,16632907.55,0.0222,3221180,INE947Q01028,India
CRC.R,CENTRAL RETAIL CORPORATION PCL NON,Consumer Discretionary,16611999.36,0.02217,17703817,TH9597010R14,Thailand
1258,CHINA NONFERROUS MINING CORPORATIO,Materials,16590213.94,0.02214,19023000,HK0000112026,China
2350,SAUDI KAYAN PETROCHEMICAL,Materials,16565383.21,0.02211,6667389,SA000A0MQCJ2,Saudi Arabia
3023,SINBON ELECTRONICS LTD,Information Technology,16526177.52,0.02206,1943809,TW0003023008,Taiwan
INTUCH.R,INTOUCH HOLDINGS NON-VOTING DR PCL,Communication,16448131.33,0.02195,9060025,TH0201010R12,Thailand
058470,LEENO INDUSTRIAL INC,Information Technology,16387492.26,0.02187,83485,KR7058470006,Korea (South)
144,CHINA MERCHANTS PORT HOLDINGS LTD,Industrials,16344932.51,0.02181,12724270,HK0144000764,China
2845,FAR EASTERN INTERNATIONAL BANK,Financials,16327618.14,0.02179,36548441,TW0002845005,Taiwan
2610,CHINA AIRLINES LTD,Industrials,16315407.09,0.02177,26925000,TW0002610003,Taiwan
CENTURYTEX,CENTURY TEXTILES AND INDUSTRIES LT,Materials,16297446.6,0.02175,753634,INE055A01016,India
2367,GIANT BIOGENE HOLDING LTD,Consumer Staples,16299869.12,0.02175,2698800,KYG3887G1091,China
6186,CHINA FEIHE LTD,Consumer Staples,16244738.27,0.02168,30879000,KYG2121Q1055,China
CSNA3,COMPANHIA SIDERURGICA NACIONAL SA,Materials,16245008.67,0.02168,6000250,BRCSNAACNOR6,Brazil
2812,TAICHUNG COMMERCIAL BANK LTD,Financials,16219192.23,0.02165,30150453,TW0002812005,Taiwan
JKCEMENT,J.K. CEMENT LTD,Materials,16214042.32,0.02164,328461,INE823G01014,India
1609,TA YA ELECTRIC WIRE & CABLE LTD,Industrials,16194168.67,0.02161,8095958,TW0001609006,Taiwan
CDR,CD PROJEKT SA,Communication,16169985.52,0.02158,582636,PLOPTTC00011,Poland
INL,INVESTEC LTD,Financials,16120096.79,0.02151,2687677,ZAE000081949,South Africa
MCG,MULTICHOICE GROUP LTD,Communication,16119286.06,0.02151,2644031,ZAE000265971,South Africa
AARTIIND,AARTI INDUSTRIES LTD,Materials,16046705.04,0.02142,1848524,INE769A01020,India
BSOFT,BIRLASOFT LTD,Information Technology,16051808.17,0.02142,1920201,INE836A01035,India
YTL,YTL CORPORATION,Utilities,15975234.87,0.02132,29850600,MYL4677OO000,Malaysia
13,HUTCHMED (CHINA) LTD,Health Care,15967105.87,0.02131,4791080,KYG4672N1198,China
5269,ASMEDIA TECHNOLOGY INC,Information Technology,15932355.35,0.02126,252000,TW0005269005,Taiwan
TAVHL.E,TAV HAVALIMANLARI HOLDING A,Industrials,15864376.34,0.02117,2667029,TRETAVH00018,Turkey
6004,CATRION CATERING HOLDING CO,Industrials,15832744.72,0.02113,458270,SA1330R2TQ16,Saudi Arabia
1548,GENSCRIPT BIOTECH CORP,Health Care,15815474.59,0.02111,10808000,KYG3825B1059,China
MAXIS,MAXIS,Communication,15809010.14,0.0211,21606400,MYL6012OO008,Malaysia
2548,HUAKU DEVELOPMENT LTD,Real Estate,15804949.68,0.02109,3431000,TW0002548005,Taiwan
1830,LEEJAM SPORTS,Consumer Discretionary,15795289.77,0.02108,283499,SA14K0Q0SJ16,Saudi Arabia
3808,SINOTRUK (HONG KONG) LTD,Industrials,15762141.59,0.02104,5611000,HK3808041546,China
601668,CHINA STATE CONSTRUCTION ENGINEERI,Industrials,15754027.08,0.02102,21231919,CNE100000F46,China
JGS,JG SUMMIT HOLDINGS  INC,Industrials,15716853.66,0.02098,29369201,PHY444251177,Philippines
BRPT,BARITO PACIFIC,Materials,15702490.91,0.02096,264570615,ID1000085707,Indonesia
316,ORIENT OVERSEAS (INTERNATIONAL) LT,Industrials,15672376.48,0.02092,1255000,BMG677491539,China
BEM.R,BANGKOK EXPRESSWAY AND METRO PCL N,Industrials,15671042.24,0.02091,69419885,TH6999010R15,Thailand
DIALOG,DIALOG GROUP,Energy,15667106.85,0.02091,31890896,MYL7277OO006,Malaysia
L&TFH,L&T FINANCE HOLDINGS LTD,Financials,15642255.56,0.02088,8101995,INE498L01015,India
DELHIVERY,DELHIVERY LTD,Industrials,15595939.91,0.02081,2885577,INE148O01028,India
MONET,MONETA MONEY BNK,Financials,15549904.05,0.02075,3620592,CZ0008040318,Czech Republic
TEL,PLDT INC,Communication,15537683.3,0.02074,683425,PHY7072Q1032,Philippines
ATHM,AUTOHOME ADS REPRESENTING  INC CLA,Communication,15512110.86,0.0207,639411,US05278C1071,China
9945,RUENTEX DEVELOPMENT LTD,Real Estate,15468683.35,0.02064,13726812,TW0009945006,Taiwan
BRIGADE,BRIGADE ENTERPRISES LTD,Real Estate,15436522.89,0.0206,1251736,INE791I01019,India
036570,NCSOFT CORP,Communication,15435373.47,0.0206,125545,KR7036570000,Korea (South)
1319,TONG YANG INDUSTRY LTD,Consumer Discretionary,15400745.08,0.02055,3922400,TW0001319002,Taiwan
006260,LS CORP,Industrials,15358593.9,0.0205,161583,KR7006260004,Korea (South)
047050,POSCO INTERNATIONAL CORP,Industrials,15358440.73,0.0205,481424,KR7047050000,Korea (South)
CPF.R,CHAROEN POKPHAND FOODS NON-VOTING,Consumer Staples,15335015.98,0.02047,31323900,TH0101010R14,Thailand
IGL,INDRAPRASTHA GAS LTD,Utilities,15321607.02,0.02045,2927196,INE203G01027,India
QL,QL RESOURCES,Consumer Staples,15324907.77,0.02045,11617543,MYL7084OO006,Malaysia
CESC,CESC LTD,Utilities,15317605.43,0.02044,8990014,INE486A01021,India
MIL,BANK MILLENNIUM SA,Financials,15300846.36,0.02042,6557644,PLBIG0000016,Poland
AGLTY,THE PUBLIC WAREHOUSING (AGILITY),Industrials,15235992.91,0.02033,14404089,KW0EQ0601041,Kuwait
INKP,INDAH KIAT PULP & PAPER,Materials,15201360.12,0.02029,25480000,ID1000062201,Indonesia
4004,DALLAH HEALTHCARE,Health Care,15163132.76,0.02024,334982,SA135G51UI10,Saudi Arabia
6886,HUATAI SECURITIES LTD H,Financials,15153519.8,0.02022,13501200,CNE100001YQ9,China
MYPRF,MALAYSIA AIRPORTS HOLDINGS,Industrials,15084770.57,0.02013,7215800,MYL5014OO005,Malaysia
ARE&M,AMARA RAJA ENERGY & MOBILITY LTD,Industrials,15023530.84,0.02005,1263308,INE885A01032,India
SANB11,BANCO SANTANDER BRASIL UNITS SA,Financials,15004664.59,0.02002,2968469,BRSANBCDAM13,Brazil
601857,PETROCHINA LTD A,Energy,14995364.7,0.02001,10237937,CNE1000007Q1,China
039030,EO TECHNICS LTD,Information Technology,14982895.23,0.02,83621,KR7039030002,Korea (South)
000720,HYUNDAI ENGINEERING & CONSTRUCTION,Industrials,14946171.09,0.01995,633344,KR7000720003,Korea (South)
TOP.R,THAI OIL NON-VOTING DR PCL,Energy,14940471.88,0.01994,9471100,TH0796010R11,Thailand
000333,MIDEA GROUP LTD A,Consumer Discretionary,14932213.43,0.01993,1546700,CNE100001QQ5,China
360ONE,360 ONE WAM LTD,Financials,14929462.69,0.01992,1560296,INE466L01038,India
KIO,KUMBA IRON ORE LTD,Materials,14839961.61,0.0198,589203,ZAE000085346,South Africa
2588,BOC AVIATION LTD,Industrials,14819250.34,0.01978,1851000,SG9999015267,China
8464,NIEN MADE ENTERPRISE  LTD,Consumer Discretionary,14799013.77,0.01975,1299000,TW0008464009,Taiwan
REDINGTON,REDINGTON LTD,Information Technology,14783377.38,0.01973,5577312,INE891D01026,India
3908,CHINA INTERNATIONAL CAPITAL CORP L,Financials,14774137.94,0.01972,13454000,CNE100002359,China
GBK,GULF BANK,Financials,14779166.67,0.01972,17385264,KW0EQ0100028,Kuwait
SITES1A.1,OPERADORA DE SITES MEXICANOSD,Communication,14755332.18,0.01969,12703895,MX01SI0C0002,Mexico
600028,CHINA PETROLEUM & CHEMICAL CORP A,Energy,14749297.85,0.01968,16352100,CNE0000018G1,China
600030,CITIC SECURITIES LTD A,Financials,14742018.04,0.01967,5869849,CNE000001DB6,China
QFLS,QATAR FUEL,Energy,14723473.33,0.01965,3661760,QA0001200771,Qatar
TFG,THE FOSCHINI GROUP LTD,Consumer Discretionary,14726965.81,0.01965,2986687,ZAE000148466,South Africa
INDF,INDOFOOD SUKSES MAKMUR,Consumer Staples,14689397.22,0.0196,38792000,ID1000057003,Indonesia
CARBORUNIV,CARBORUNDUM UNIVERSAL LTD,Materials,14658618.06,0.01956,1000713,INE120A01034,India
763,ZTE CORP H,Information Technology,14657670.07,0.01956,7219640,CNE1000004Y2,China
ENGI11,ENERGISA UNITS SA,Utilities,14639120.87,0.01954,1686455,BRENGICDAM16,Brazil
300059,EAST MONEY INFORMATION LTD A,Financials,14583655.27,0.01946,8479688,CNE100000MD4,China
DIC,DUBAI INVESTMENT,Industrials,14575994.76,0.01945,22876214,AED000601016,United Arab Emirates
017670,SK TELECOM LTD,Communication,14559997.16,0.01943,394283,KR7017670001,Korea (South)
NIND,NATIONAL INDUSTRIES GROUP HOLDING,Industrials,14546643.75,0.01941,20949886,KW0EQ0500813,Kuwait
NCC,NCC LTD,Industrials,14547681.79,0.01941,4981165,INE868B01028,India
2633,TAIWAN HIGH SPEED RAIL CORP,Industrials,14533013.87,0.0194,15881000,TW0002633005,Taiwan
NESTLE,NESTLE MALAYSIA,Consumer Staples,14528065.22,0.01939,565000,MYL4707OO005,Malaysia
TITC,TITAN CEMENT SA,Materials,14530004.32,0.01939,516521,BE0974338700,Greece
071050,KOREA INVESTMENT HOLDINGS LTD,Financials,14516146.84,0.01937,322491,KR7071050009,Korea (South)
TBS,TIGER BRANDS LTD,Consumer Staples,14515468.35,0.01937,1436747,ZAE000071080,South Africa
SONATSOFTW,SONATA SOFTWARE LTD,Information Technology,14478470.16,0.01932,1774680,INE269A01021,India
2359,WUXI APPTEC LTD H,Health Care,14426137.37,0.01925,3279507,CNE100003F19,China
022100,POSCO DX COMPANY LTD,Information Technology,14373788.7,0.01918,492132,KR7022100002,Korea (South)
OUT,OUTSURANCE GROUP LTD,Financials,14353203.11,0.01916,6958124,ZAE000314084,South Africa
GENM,GENTING MALAYSIA,Consumer Discretionary,14330553.78,0.01912,26164200,MYL4715OO008,Malaysia
SIME,SIME DARBY,Industrials,14314822.62,0.0191,24720200,MYL4197OO009,Malaysia
ENELCHILE,ENEL CHILE SA,Utilities,14270606.93,0.01904,242413405,CL0002266774,Chile
POONAWALLA,POONAWALLA FINCORP LTD,Financials,14240999.37,0.01901,2377187,INE511C01022,India
570,CHINA TRADITIONAL CHI MEDICINE CO,Health Care,14189916.43,0.01894,25784000,HK0000056256,China
4005,NATIONAL MEDICAL CARE,Health Care,14189331.63,0.01894,278384,SA139051UIH0,Saudi Arabia
KPJ,KPJ HEALTHCARE,Health Care,14166861.08,0.01891,34752400,MYL5878OO003,Malaysia
4001,ABDULLAH AL OTHAIM MARKETS,Consumer Staples,14128218.49,0.01885,4322820,SA1230K1UGH7,Saudi Arabia
042660,HANWHA OCEAN LTD,Industrials,14124783.35,0.01885,582361,KR7042660001,Korea (South)
002475,LUXSHARE PRECISION INDUSTRY LTD A,Information Technology,14125410.97,0.01885,3786289,CNE100000TP3,China
8112,SUPREME ELECTRONICS LTD,Information Technology,14100976.91,0.01882,5482009,TW0008112004,Taiwan
APPC,ADVANCED PETROCHEMICAL,Materials,14085377.91,0.0188,1217444,SA000A0LE310,Saudi Arabia
RRRP3,3R PETROLEUM OLEO E GAS SA,Energy,14082665.91,0.01879,2245952,BRRRRPACNOR5,Brazil
6969,SMOORE INTERNATIONAL HOLDINGS LTD,Consumer Staples,14055991.47,0.01876,16260000,KYG8245V1023,China
354,CHINASOFT INTERNATIONAL LTD,Information Technology,14053269.15,0.01875,24512000,KYG2110A1114,China
128940,HANMI PHARM LTD,Health Care,14040761.86,0.01874,61004,KR7128940004,Korea (South)
1208,MMG LTD,Materials,14024763.43,0.01872,27947999,HK1208013172,China
4007,AL HAMMADI HOLDING,Health Care,13982719.32,0.01866,884519,SA13J051UJH4,Saudi Arabia
GESHIP,GREAT EASTERN SHIPPING COMPANY LTD,Energy,13976678.67,0.01865,1142004,INE017A01032,India
6139,L & K ENGINEERING LTD,Industrials,13975770.65,0.01865,1384543,TW0006139009,Taiwan
1787,SHANDONG GOLD MINING LTD H,Materials,13972544.39,0.01865,6039000,CNE1000036N7,China
1066,SHANDONG WEIGAO GP MEDICAL POLYMER,Health Care,13961673.49,0.01863,22874800,CNE100000171,China
RBLBANK,RBL BANK LTD,Financials,13949017.25,0.01862,4738313,INE976G01028,India
6285,WISTRON NEWEB CORP,Information Technology,13949007.44,0.01862,3048565,TW0006285000,Taiwan
SAP,SAPPI LTD,Materials,13945422.32,0.01861,5099053,ZAE000006284,South Africa
TMDMF,TIME DOTCOM,Communication,13868514.69,0.01851,12757700,MYL5031OO009,Malaysia
3005,GETAC CORP,Information Technology,13830223.68,0.01846,4123000,TW0003005005,Taiwan
MGROS.E,MIGROS TICARET A,Consumer Staples,13806780.25,0.01843,1089671,TREMGTI00012,Turkey
MTELEKOM,MAGYAR TELEKOM,Communication,13796191.95,0.01841,5532873,HU0000073507,Hungary
4164,AL NAHDI MEDICAL,Consumer Staples,13757741.68,0.01836,368103,SA15HG521213,Saudi Arabia
271560,ORION CORP,Consumer Staples,13759346.23,0.01836,207137,KR7271560005,Korea (South)
RHBBANK,RHB BANK,Financials,13736906.8,0.01833,11990966,MYL1066OO009,Malaysia
SASA.E,SASA POLYESTER SANAYI A,Materials,13733803.83,0.01833,11420178,TRASASAW91E4,Turkey
000001,PING AN BANK LTD A,Financials,13696408.44,0.01828,9195236,CNE000000040,China
KTB.R,KRUNG THAI BANK PUBLIC NON-VOTING,Financials,13628382.67,0.01819,30741200,TH0150010R11,Thailand
1336,NEW CHINA LIFE INSURANCE COMPANY L,Financials,13610952.11,0.01816,7849400,CNE100001922,China
CDSL,CENTRAL DEPOSITORY SERVICES (INDIA,Financials,13543469.19,0.01807,575625,INE736A01011,India
600000,SHANGHAI PUDONG DEVELOPMENT BANK L,Financials,13531133.28,0.01806,13384746,CNE0000011B7,China
URC,UNIVERSAL ROBINA CORP,Consumer Staples,13504382.96,0.01802,8303090,PHY9297P1004,Philippines
AMBANK,AMMB HOLDINGS,Financials,13449045.47,0.01795,15427700,MYL1015OO006,Malaysia
ELGIEQUIP,ELGI EQUIPMENTS LTD,Industrials,13441873.78,0.01794,1794102,INE285A01027,India
600406,NARI TECHNOLOGY LTD A,Industrials,13440272.35,0.01794,3740936,CNE000001G38,China
STBP3,SANTOS BRASIL PARTICIPACOES SA,Industrials,13427282.33,0.01792,5475869,BRSTBPACNOR3,Brazil
IJM,IJM CORPORATION,Industrials,13407276.68,0.01789,27175300,MYL3336OO004,Malaysia
EA.R,ENERGY ABSOLUTE NON-VOTING DR PCL,Utilities,13393197.12,0.01787,15757900,TH3545010R19,Thailand
011790,SKC LTD,Materials,13374356.39,0.01785,161498,KR7011790003,Korea (South)
CHOLAHLDNG,CHOLAMANDALAM FINANCIAL HOLDINGS L,Financials,13364346.55,0.01784,1051060,INE149A01033,India
AXIATA,AXIATA GROUP,Communication,13335910.94,0.0178,25016600,MYL6888OO001,Malaysia
UNOMINDA,UNO MINDA LTD,Consumer Discretionary,13313103.87,0.01777,1545342,INE405E01023,India
ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD,Communication,13285115.0,0.01773,7665204,INE256A01028,India
9939,TAIWAN HON CHUAN ENTERPRISE LTD,Materials,13260201.26,0.0177,2680674,TW0009939009,Taiwan
600887,INNER MONGOLIA YILI INDUSTRIAL GRO,Consumer Staples,13225423.38,0.01765,3461862,CNE000000JP5,China
ICBP,INDOFOOD CBP SUKSES MAKMUR,Consumer Staples,13196063.68,0.01761,21133300,ID1000116700,Indonesia
CPLE6,CIA PARANAENSE DE ENERGIA COPEL PR,Utilities,13190866.68,0.0176,7492812,BRCPLEACNPB9,Brazil
051915,LG CHEM PREFERRED STOCK LTD,Materials,13190265.49,0.0176,73170,KR7051911006,Korea (South)
BCP.R,BANGCHAK CORPORATION ORS NON-VOTIN,Energy,13142094.92,0.01754,11172300,TH0420010R18,Thailand
1810,SEERA GROUP HOLDING,Consumer Discretionary,13129792.07,0.01752,1759017,SA132GSGS910,Saudi Arabia
603288,FOSHAN HAI TIAN FLAVOURING & FOOD,Consumer Staples,13094609.38,0.01748,2519774,CNE100001SL2,China
TMGH,TALAAT MOUSTAFA GROUP,Real Estate,13084306.39,0.01746,9739310,EGS691S1C011,Egypt
200596,ANHUI GUJING DISTILLERY LTD B,Consumer Staples,13051568.08,0.01742,981600,CNE000000K82,China
079550,LIG NEX1 LTD,Industrials,13047582.65,0.01741,113306,KR7079550000,Korea (South)
KAJARIACER,KAJARIA CERAMICS LTD,Industrials,13034595.0,0.0174,887596,INE217B01036,India
600150,CHINA CSSC HOLDINGS LTD A,Industrials,13027453.72,0.01739,2437001,CNE000000W05,China
CAMS,COMPUTER AGE MANAGEMENT SERVICES L,Industrials,13012668.4,0.01737,339557,INE596I01012,India
ANDINA.B,EMBOTELLADORA ANDINA SERIES B SA,Consumer Staples,13011986.03,0.01737,4807792,CLP3697S1034,Chile
7030,MOBILE TELECOMMUNICATIONS,Communication,13017681.03,0.01737,3950803,SA121053DR18,Saudi Arabia
GOAU4,METALURGICA GERDAU PREF SA,Materials,12989197.61,0.01733,6395413,BRGOAUACNPR8,Brazil
MANAPPURAM,MANAPPURAM FINANCE LTD,Financials,12969158.0,0.01731,5734451,INE522D01027,India
6257,SIGURD MICROELECTRONICS CORP,Information Technology,12915337.53,0.01724,5842700,TW0006257009,Taiwan
3324,AURAS TECHNOLOGY LTD,Information Technology,12909369.15,0.01723,520000,TW0003324000,Taiwan
4020,SAUDI REAL ESTATE,Real Estate,12892292.47,0.01721,2149403,SA0007870047,Saudi Arabia
NH,NARAYANA HRUDAYALAYA LTD,Health Care,12847609.04,0.01715,866669,INE410P01011,India
600690,HAIER SMART HOME LTD A,Consumer Discretionary,12814908.03,0.0171,3262537,CNE000000CG9,China
9863,ZHEJIANG LEAPMOTOR TECHNOLOGY LTD,Consumer Discretionary,12790016.02,0.01707,4308200,CNE100005K77,China
BTS.R,BTS GROUP HOLDINGS NON-VOTING DR P,Industrials,12734321.34,0.01699,76755600,TH0221010R10,Thailand
PETDAG,PETRONAS DAGANGAN,Energy,12734098.46,0.01699,2794200,MYL5681OO001,Malaysia
POWERINDIA,HITACHI ENERGY INDIA LTD,Industrials,12724760.24,0.01698,128262,INE07Y701011,India
257,CHINA EVERBRIGHT ENVIRONMENT GROUP,Industrials,12713150.38,0.01697,32537148,HK0257001336,China
011780,KUMHO PETRO CHEMICAL LTD,Materials,12715356.71,0.01697,147695,KR7011780004,Korea (South)
WHA.R,WHA CORPORATION NON-VOTING DR PCL,Real Estate,12713714.45,0.01697,97793200,TH3871010R19,Thailand
AKRA,AKR CORPORINDO,Energy,12710718.08,0.01696,111132900,ID1000106701,Indonesia
PGSUS.E,PEGASUS HAVA TASIMACILIGI A,Industrials,12710404.51,0.01696,472590,TREPEGS00016,Turkey
NAVINFLUOR,NAVIN FLUORINE INTERNATIONAL LTD,Materials,12692636.07,0.01694,328421,INE048G01026,India
2809,KINGS TOWN BANK LTD,Financials,12686859.07,0.01693,7212000,TW0002809001,Taiwan
LH.R,LAND AND HOUSE PUBLIC NON-VOTING D,Real Estate,12673325.08,0.01691,63396800,TH0143010R16,Thailand
COCHINSHIP,COCHIN SHIPYARD LTD,Industrials,12661661.36,0.0169,981430,INE704P01025,India
4743,ONENESS BIOTECH LTD,Health Care,12665862.33,0.0169,2609450,TW0004743000,Taiwan
FLUOROCHEM,GUJARAT FLUOROCHEMICALS LTD,Materials,12614617.52,0.01683,292865,INE09N301011,India
601868,CHINA ENERGY ENGINEERING CORP LTD,Industrials,12600017.44,0.01682,40785244,CNE100004QL0,China
EIHOTEL,EIH LTD,Consumer Discretionary,12598630.06,0.01681,2311305,INE230A01023,India
AUBANK,AU SMALL FINANCE BANK LTD,Financials,12587373.9,0.0168,1693170,INE949L01017,India
DUBK,DUKHAN BANK,Financials,12555037.27,0.01676,11858078,QA000B982PM1,Qatar
BANDHANBNK,BANDHAN BANK LTD,Financials,12549296.11,0.01675,6049894,INE545U01014,India
035900,JYP ENTERTAINMENT CORPORATION CORP,Communication,12547891.4,0.01675,267095,KR7035900000,Korea (South)
603993,CHINA MOLYBDENUM LTD A,Materials,12534761.67,0.01673,9597233,CNE100001NR0,China
BIOCON,BIOCON LTD,Health Care,12526009.14,0.01672,3916546,INE376G01013,India
PPH,PEPKOR HOLDINGS SHS LTD,Consumer Discretionary,12522504.39,0.01671,13884789,ZAE000259479,South Africa
BRES,BARWA REAL ESTATE,Real Estate,12505037.61,0.01669,15689470,QA000A0KD6J5,Qatar
9917,TAIWAN SECOM LTD,Industrials,12496126.43,0.01668,3121185,TW0009917005,Taiwan
MYTEF,TELEKOM MALAYSIA,Communication,12482749.45,0.01666,9804800,MYL4863OO006,Malaysia
CPAXT.R,CP AXTRA NON-VOTING DR PCL,Consumer Staples,12477561.71,0.01665,14680600,TH0429010R19,Thailand
081660,FILA HOLDINGS CORP,Consumer Discretionary,12458496.45,0.01663,435239,KR7081660003,Korea (South)
4003,UNITED ELECTRONICS,Consumer Discretionary,12464051.5,0.01663,479540,SA12U0RHUHH8,Saudi Arabia
601888,CHINA TOURISM GROUP DUTY FREE CORP,Consumer Discretionary,12438125.74,0.0166,1180279,CNE100000G29,China
ANGELONE,ANGEL ONE LTD,Financials,12430339.67,0.01659,371852,INE732I01013,India
