symbol,name,sector,market_value,index_weight,amount_shares,isin,country
2222,SAUDI ARABIAN OIL,Energy,51340496.75,0.40534,6441086,SA14TG012N13,Saudi Arabia
MARUTI,MARUTI SUZUKI INDIA LTD,Consumer Discretionary,50824177.93,0.40126,342295,INE585B01010,India
7010,SAUDI TELECOM,Communication,50822555.72,0.40125,4857212,SA0007879543,Saudi Arabia
2382,QUANTA COMPUTER INC,Information Technology,50563896.06,0.39921,6529000,TW0002382009,Taiwan
005490,POSCO,Materials,49380399.87,0.38986,173838,KR7005490008,Korea (South)
068270,CELLTRION INC,Health Care,47671432.17,0.37637,369568,KR7068270008,Korea (South)
2010,SAUDI BASIC INDUSTRIES,Materials,47053835.6,0.37149,2181809,SA0007879121,Saudi Arabia
TATAMOTORS,TATA MOTORS LTD,Consumer Discretionary,46730822.0,0.36894,4019339,INE155A01022,India
WALMEX*,WALMART DE MEXICO V,Consumer Staples,46709029.22,0.36877,12648851,MX01WA000038,Mexico
1211,SAUDI ARABIAN MINING,Materials,45936201.75,0.36267,3133016,SA123GA0ITH7,Saudi Arabia
GMEXICOB,GRUPO MEXICO B,Materials,45309780.04,0.35773,7467986,MXP370841019,Mexico
2308,DELTA ELECTRONICS INC,Information Technology,44928258.95,0.35471,4703000,TW0002308004,Taiwan
NTPC,NTPC LTD,Utilities,44457022.19,0.35099,10577296,INE733E01010,India
105560,KB FINANCIAL GROUP INC,Financials,43303240.47,0.34188,928956,KR7105560007,Korea (South)
QNBK,QATAR NATIONAL BANK,Financials,43262575.75,0.34156,11171563,QA0006929895,Qatar
SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES LTD,Health Care,42403205.94,0.33478,2336210,INE044A01036,India
2303,UNITED MICRO ELECTRONICS CORP,Information Technology,42200250.42,0.33318,27191000,TW0002303005,Taiwan
2891,CTBC FINANCIAL HOLDING LTD,Financials,41882162.9,0.33066,42735000,TW0002891009,Taiwan
035420,NAVER CORP,Communication,41350219.53,0.32646,314177,KR7035420009,Korea (South)
EAND,EMIRATES TELECOM,Communication,40979596.39,0.32354,8287311,AEE000401019,United Arab Emirates
HCLTECH,HCL TECHNOLOGIES LTD,Information Technology,40255682.12,0.31782,2292812,INE860A01027,India
AMXB,AMERICA MOVIL B,Communication,39712169.15,0.31353,44916671,MX01AM050019,Mexico
006400,SAMSUNG SDI LTD,Information Technology,39176034.45,0.3093,132643,KR7006400006,Korea (South)
2881,FUBON FINANCIAL HOLDING LTD,Financials,38673882.21,0.30533,18867663,TW0002881000,Taiwan
SBIN,STATE BANK OF INDIA,Financials,38473334.51,0.30375,4315659,INE062A01020,India
BMRI,BANK MANDIRI (PERSERO),Financials,38192877.9,0.30154,90848500,ID1000095003,Indonesia
GFI,GOLD FIELDS LTD,Materials,37968582.71,0.29977,2143934,ZAE000018123,South Africa
POWERGRID,POWER GRID CORPORATION OF INDIA LT,Utilities,37801555.4,0.29845,11275181,INE752E01010,India
FSR,FIRSTRAND LTD,Financials,37673668.72,0.29744,12087863,ZAE000066304,South Africa
FAB,FIRST ABU DHABI BANK,Financials,37344890.23,0.29484,10664783,AEN000101016,United Arab Emirates
EMAAR,EMAAR PROPERTIES,Real Estate,36516338.88,0.2883,16003133,AEE000301011,United Arab Emirates
ITC,ITC LTD,Consumer Staples,36295405.17,0.28656,7239692,INE154A01025,India
TITAN,TITAN COMPANY LTD,Consumer Discretionary,36267502.2,0.28634,859554,INE280A01028,India
2412,CHUNGHWA TELECOM LTD,Communication,35112024.86,0.27721,9159000,TW0002412004,Taiwan
2882,CATHAY FINANCIAL HOLDING LTD,Financials,34538914.61,0.27269,23058379,TW0002882008,Taiwan
3711,ASE TECHNOLOGY HOLDING LTD,Information Technology,34331019.77,0.27105,7354000,TW0003711008,Taiwan
TATASTEEL,TATA STEEL LTD,Materials,34304624.23,0.27084,17907046,INE081A01020,India
2886,MEGA FINANCIAL HOLDING LTD,Financials,33994379.86,0.26839,28050133,TW0002886009,Taiwan
BBDC4,BANCO BRADESCO PREF SA,Financials,33317381.56,0.26304,12699318,BRBBDCACNPR8,Brazil
051910,LG CHEM LTD,Materials,33079292.76,0.26116,119990,KR7051910008,Korea (South)
ZOMATO,ZOMATO LTD,Consumer Discretionary,32824889.34,0.25916,14807756,INE758T01015,India
055550,SHINHAN FINANCIAL GROUP LTD,Financials,32276260.17,0.25482,1057606,KR7055550008,Korea (South)
ULTRACEMCO,ULTRATECH CEMENT LTD,Materials,31550253.19,0.24909,280931,INE481G01011,India
ASIANPAINT,ASIAN PAINTS LTD,Materials,31220572.12,0.24649,929003,INE021A01026,India
JIOFIN,JIO FINANCIAL SERVICES LTD,Financials,31148609.4,0.24592,6877245,INE758E01017,India
373220,LG ENERGY SOLUTION LTD,Industrials,30986794.13,0.24464,112847,KR7373220003,Korea (South)
PKO,POWSZECHNA KASA OSZCZEDNOSCI BANK,Financials,30748449.78,0.24276,2122082,PLPKO0000016,Poland
WEGE3,WEG SA,Industrials,29558505.62,0.23337,4019191,BRWEGEACNOR0,Brazil
CEMEXCPO,CEMEX CPO,Materials,29355662.88,0.23177,36486954,MXP225611567,Mexico
PBLOF,PUBLIC BANK,Financials,29292955.79,0.23127,33846100,MYL1295OO004,Malaysia
B3SA3,B3 BRASIL BOLSA BALCAO SA,Financials,29109665.17,0.22982,13714990,BRB3SAACNOR6,Brazil
2884,E.SUN FINANCIAL HOLDING LTD,Financials,28767002.27,0.22712,34462336,TW0002884004,Taiwan
SBK,STANDARD BANK GROUP,Financials,28193634.87,0.22259,3224084,ZAE000109815,South Africa
086790,HANA FINANCIAL GROUP INC,Financials,27665066.46,0.21842,709958,KR7086790003,Korea (South)
1216,UNI-PRESIDENT ENTERPRISES CORP,Consumer Staples,27552123.17,0.21753,11604000,TW0001216000,Taiwan
2082,ACWA POWER CO,Utilities,27042095.12,0.2135,232448,SA15CGS10H12,Saudi Arabia
035720,KAKAO CORP,Communication,26933814.92,0.21265,753132,KR7035720002,Korea (South)
1010,RIYAD BANK,Financials,26836384.36,0.21188,3588900,SA0007879048,Saudi Arabia
1150,ALINMA BANK,Financials,26728674.08,0.21103,2381582,SA122050HV19,Saudi Arabia
MAYBANK,MALAYAN BANKING,Financials,26617112.16,0.21014,13166800,MYL1155OO000,Malaysia
3034,NOVATEK MICROELECTRONICS CORP,Information Technology,26561809.22,0.20971,1397000,TW0003034005,Taiwan
BAP,CREDICORP LTD,Financials,26271019.56,0.20741,162287,BMG2519Y1084,Peru
ABEV3,AMBEV SA,Consumer Staples,26045195.79,0.20563,11429834,BRABEVACNOR1,Brazil
1060,SAUDI AWWAL BANK,Financials,25894904.96,0.20444,2446775,SA0007879089,Saudi Arabia
012330,HYUNDAI MOBIS LTD,Consumer Discretionary,25308350.63,0.19981,147860,KR7012330007,Korea (South)
OTP,OTP BANK,Financials,24993628.96,0.19733,542194,HU0000061726,Hungary
ONGC,OIL AND NATURAL GAS LTD,Energy,24980291.07,0.19722,7612656,INE213A01029,India
207940,SAMSUNG BIOLOGICS LTD,Health Care,24897126.63,0.19657,43269,KR7207940008,Korea (South)
BEL,BHARAT ELECTRONICS LTD,Industrials,24547455.61,0.1938,8872368,INE263A01024,India
HINDALCO,HINDALCO INDUSTRIES LTD,Materials,24254898.51,0.19149,3306798,INE038A01020,India
TLKM,TELEKOMUNIKASI INDONESIA,Communication,24200976.82,0.19107,120446400,ID1000129000,Indonesia
NESTLEIND,NESTLE INDIA LTD,Consumer Staples,24134780.62,0.19055,818814,INE239A01024,India
ITSA4,ITAUSA INVESTIMENTOS ITAU PREF SA,Financials,23881205.03,0.18854,13138668,BRITSAACNPR7,Brazil
ANG,ANGLOGOLD ASHANTI PLC,Materials,23295494.48,0.18392,991288,GB00BRXH2664,South Africa
2885,YUANTA FINANCIAL HOLDING LTD,Financials,23287060.25,0.18385,24615412,TW0002885001,Taiwan
PKN,ORLEN SA,Energy,23261452.68,0.18365,1408801,PLPKN0000018,Poland
SCCO,SOUTHERN COPPER CORP,Materials,23242278.74,0.1835,201511,US84265V1052,Peru
3231,WISTRON CORP,Information Technology,22895549.61,0.18076,6276000,TW0003231007,Taiwan
PTT.R,PTT NON-VOTING DR PCL,Energy,22599364.25,0.17842,24260500,TH0646010R18,Thailand
2357,ASUSTEK COMPUTER INC,Information Technology,22521278.08,0.17781,1706000,TW0002357001,Taiwan
SUZB3,SUZANO SA,Materials,22275802.5,0.17587,1924556,BRSUZBACNOR0,Brazil
CPI,CAPITEC LTD,Financials,22242428.32,0.17561,211152,ZAE000035861,South Africa
BBAS3,BANCO DO BRASIL SA,Financials,22180557.94,0.17512,4168166,BRBBASACNOR3,Brazil
2002,CHINA STEEL CORP,Materials,22119157.22,0.17463,28849000,TW0002002003,Taiwan
2892,FIRST FINANCIAL HOLDING LTD,Financials,22034330.53,0.17396,26494849,TW0002892007,Taiwan
DMART,AVENUE SUPERMARTS LTD,Consumer Staples,21852412.1,0.17253,394564,INE192R01011,India
RENT3,LOCALIZA RENT A CAR SA,Industrials,21606089.16,0.17058,2227494,BRRENTACNOR4,Brazil
TRENT,TRENT LTD,Consumer Discretionary,21489865.03,0.16966,439284,INE849A01020,India
QIBK,QATAR ISLAMIC BANK,Financials,21433715.76,0.16922,4283214,QA0006929853,Qatar
541154,HINDUSTAN AERONAUTICS LTD,Industrials,21425432.7,0.16916,486794,INE066F01020,India
CPALL.R,CP ALL NON-VOTING DR PCL,Consumer Staples,21419898.01,0.16911,14190200,TH0737010R15,Thailand
CIMB,CIMB GROUP HOLDINGS,Financials,21396180.83,0.16892,15530900,MYL1023OO000,Malaysia
EMIRATESNBD,EMIRATES NBD,Financials,20876940.03,0.16483,4577347,AEE000801010,United Arab Emirates
ELET3,CENTRAIS ELETR BRAS-ELETROBRAS,Utilities,20776823.59,0.16404,2875771,BRELETACNOR6,Brazil
028260,SAMSUNG C&T CORP,Industrials,20642529.74,0.16297,202004,KR7028260008,Korea (South)
BDMS.R,BANGKOK DUSIT MEDICAL SERVICES NON,Health Care,20563312.71,0.16235,27002200,TH0264010R10,Thailand
CIPLA,CIPLA LTD,Health Care,20534563.82,0.16212,1273351,INE059A01026,India
2379,REALTEK SEMICONDUCTOR CORP,Information Technology,20496514.2,0.16182,1155000,TW0002379005,Taiwan
DRREDDY,DR REDDYS LABORATORIES LTD,Health Care,20231974.14,0.15973,283744,INE089A01023,India
028300,HLB INC,Health Care,20221277.98,0.15965,285332,KR7028300002,Korea (South)
PEO,BANK PEKAO SA,Financials,20141093.22,0.15902,446081,PLPEKAO00016,Poland
ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC Z,Industrials,19957513.85,0.15757,1287002,INE742F01042,India
5880,TAIWAN COOPERATIVE FINANCIAL HOLDI,Financials,19887658.0,0.15702,24884961,TW0005880009,Taiwan
247540,ECOPRO BM LTD,Industrials,19856007.14,0.15677,119045,KR7247540008,Korea (South)
1303,NAN YA PLASTICS CORP,Materials,19659513.69,0.15521,11396000,TW0001303006,Taiwan
COALINDIA,COAL INDIA LTD,Energy,19640896.09,0.15507,3741275,INE522F01014,India
5871,CHAILEASE HOLDING LTD,Financials,19460213.63,0.15364,3659595,KYG202881093,Taiwan
SHRIRAMFIN,SHRIRAM FINANCE LTD,Financials,19450594.79,0.15356,685245,INE721A01013,India
1301,FORMOSA PLASTICS CORP,Materials,19306456.85,0.15243,9170000,TW0001301000,Taiwan
SBILIFE,SBI LIFE INSURANCE COMPANY LTD,Financials,19078792.62,0.15063,1094040,INE123W01016,India
TATACONSUM,TATA CONSUMER PRODUCTS LTD,Consumer Staples,18889061.62,0.14913,1390957,INE192A01025,India
AOT.R,AIRPORTS OF THAILAND NON-VOTING DR,Industrials,18504251.04,0.14609,10387100,TH0765010R16,Thailand
TECHM,TECH MAHINDRA LTD,Information Technology,18468330.85,0.14581,1307981,INE669C01036,India
VBL,VARUN BEVERAGES LTD,Consumer Staples,18450204.21,0.14567,1102647,INE200M01021,India
2890,SINOPAC FINANCIAL HOLDINGS LTD,Financials,18423601.48,0.14546,27525201,TW0002890001,Taiwan
DLF,DLF LTD,Real Estate,18419805.51,0.14543,1797682,INE271C01023,India
PZU,PZU SA,Financials,18331218.75,0.14473,1468233,PLPZU0000011,Poland
3037,UNIMICRON TECHNOLOGY CORP,Information Technology,18316040.87,0.14461,3319000,TW0003037008,Taiwan
086520,ECOPRO LTD,Industrials,18265488.18,0.14421,48506,KR7086520004,Korea (South)
PRIO3,PETRO RIO SA,Energy,18058187.87,0.14257,1924862,BRPRIOACNOR1,Brazil
INDIGO,INTERGLOBE AVIATION LTD,Industrials,18044123.96,0.14246,419910,INE646L01027,India
TATAPOWER,TATA POWER LTD,Utilities,17964510.62,0.14183,3492420,INE245A01021,India
6669,WIWYNN CORPORATION CORP,Information Technology,17931396.95,0.14157,232000,TW0006669005,Taiwan
BPAC11,BCO BTG PACTUAL UNT SA,Financials,17894698.09,0.14128,2887246,BRBPACUNT006,Brazil
APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD,Health Care,17843607.42,0.14088,245428,INE437A01024,India
4013,DR SULAIMAN AL HABIB MEDICAL GRP,Health Care,17833379.72,0.1408,212505,SA1510P1UMH1,Saudi Arabia
BJFIN,BAJAJ FINSERV LTD,Financials,17819571.63,0.14069,934035,INE918I01026,India
MAXHEALTH,MAX HEALTHCARE INSTITUTE LTD,Health Care,17807294.12,0.14059,1912007,INE027H01010,India
BID,BID CORPORATION LTD,Consumer Staples,17685564.23,0.13963,814078,ZAE000216537,South Africa
MTN,MTN GROUP LTD,Communication,17671087.25,0.13951,4126576,ZAE000042164,South Africa
BAJAJ.AUTO,BAJAJ AUTO LTD,Consumer Discretionary,17607171.81,0.13901,163060,INE917I01010,India
2020,SABIC AGRI-NUTRIENTS,Materials,17487152.11,0.13806,566475,SA0007879139,Saudi Arabia
066570,LG ELECTRONICS INC,Consumer Discretionary,17395472.67,0.13734,257917,KR7066570003,Korea (South)
EICHERMOT,EICHER MOTORS LTD,Consumer Discretionary,17312720.2,0.13669,332417,INE066A01021,India
HDFCLIFE,HDFC LIFE INSURANCE COMPANY LTD,Financials,17278886.32,0.13642,2383532,INE795G01014,India
1101,TAIWAN CEMENT CORP,Materials,17155655.09,0.13545,16969671,TW0001101004,Taiwan
GRASIM,GRASIM INDUSTRIES LTD,Materials,17038746.3,0.13452,639484,INE047A01021,India
PFC,POWER FINANCE CORPORATION LTD,Financials,17012686.54,0.13432,3594250,INE134E01011,India
WIPRO,WIPRO LTD,Information Technology,16804422.54,0.13267,3159551,INE075A01022,India
2883,CHINA DEVELOPMENT FINANCIAL HOLDIN,Financials,16539871.7,0.13058,39628920,TW0002883006,Taiwan
3661,ALCHIP TECHNOLOGIES LTD,Information Technology,16511946.33,0.13036,175976,KYG022421088,Taiwan
RECLTD,REC,Financials,16413060.26,0.12958,3198996,INE020B01018,India
ADCB,ABU DHABI COMMERCIAL BANK,Financials,16393291.7,0.12943,7192875,AEA000201011,United Arab Emirates
3008,LARGAN PRECISION LTD,Information Technology,16391770.11,0.12941,241000,TW0003008009,Taiwan
ADANIGREEN,ADANI GREEN ENERGY LTD,Utilities,16292434.71,0.12863,766663,INE364U01010,India
033780,KT&G CORP,Consumer Staples,16068310.14,0.12686,245668,KR7033780008,Korea (South)
SQM.B,SOCIEDAD QUIMICA Y MINERA DE CHILE,Industrials,15714271.6,0.12407,342817,CLP8716X1082,Chile
2880,HUA NAN FINANCIAL HOLDINGS LTD,Financials,15701104.22,0.12396,22422078,TW0002880002,Taiwan
2887,TAISHIN FINANCIAL HOLDING LTD,Financials,15478366.81,0.1222,28446336,TW0002887007,Taiwan
ADVANC.R,ADVANCED INFO SERVICE NON-VOTING D,Communication,15467989.39,0.12212,2886900,TH0268010R11,Thailand
ASII,ASTRA INTERNATIONAL,Industrials,15377532.61,0.12141,48770900,ID1000122807,Indonesia
2345,ACCTON TECHNOLOGY CORP,Information Technology,15350697.93,0.1212,1214000,TW0002345006,Taiwan
TENAGA,TENAGA NASIONAL,Utilities,15281153.97,0.12065,6301500,MYL5347OO009,Malaysia
000810,SAMSUNG FIRE & MARINE INSURANCE LT,Financials,15216589.82,0.12014,75421,KR7000810002,Korea (South)
DELTA.R,DELTA ELECTRONICS (THAILAND) NON-V,Information Technology,15175161.49,0.11981,7695900,TH0528010R18,Thailand
EQTL3,EQUATORIAL ENERGIA SA,Utilities,14970729.45,0.1182,2529793,BREQTLACNOR0,Brazil
ABG,ABSA GROUP LTD,Financials,14967970.08,0.11817,2065417,ZAE000255915,South Africa
ADANIENT,ADANI ENTERPRISES LTD,Industrials,14956017.65,0.11808,413844,INE423A01024,India
JSWSTEEL,JSW STEEL LTD,Materials,14950122.39,0.11803,1478488,INE019A01038,India
BDO,BDO UNIBANK INC,Financials,14910110.37,0.11772,5756702,PHY077751022,Philippines
RADL3,RAIA DROGASIL,Consumer Staples,14890419.18,0.11756,3138709,BRRADLACNOR0,Brazil
BRITANNIA,BRITANNIA INDUSTRIES LTD,Consumer Staples,14787244.49,0.11675,263135,INE216A01030,India
SHP,SHOPRITE HOLDINGS LTD,Consumer Staples,14785955.07,0.11674,1212663,ZAE000012084,South Africa
2327,YAGEO CORP,Information Technology,14719042.65,0.11621,802858,TW0002327004,Taiwan
PTTEP.R,PTT EXPLORATION AND PRODUCTION NON,Energy,14653471.14,0.11569,3388500,TH0355010R16,Thailand
INDHOTEL,INDIAN HOTELS LTD,Consumer Discretionary,14634064.18,0.11554,2060366,INE053A01029,India
2301,LITE ON TECHNOLOGY CORP,Information Technology,14590375.79,0.11519,4767000,TW0002301009,Taiwan
SIEMENS,SIEMENS LTD,Industrials,14545748.36,0.11484,217803,INE003A01024,India
009150,SAMSUNG ELECTRO MECHANICS LTD,Information Technology,14481088.82,0.11433,135527,KR7009150004,Korea (South)
1140,BANK ALBILAD,Financials,14477145.69,0.1143,1204139,SA000A0D9HK3,Saudi Arabia
CEZ,CEZ,Utilities,14460336.42,0.11417,392163,CZ0005112300,Czech Republic
GAPB,GRUPO AEROPORTUARIO DEL PACIFICO,Industrials,14425883.02,0.11389,925701,MX01GA000004,Mexico
402340,SK SQUARE LTD,Industrials,14398692.23,0.11368,236185,KR7402340004,Korea (South)
8069,E INK HOLDINGS INC,Information Technology,14368474.75,0.11344,2061000,TW0008069006,Taiwan
316140,WOORI FINANCIAL GROUP INC,Financials,14354237.95,0.11333,1459826,KR7316140003,Korea (South)
HEROMOTOCO,HERO MOTOCORP LTD,Consumer Discretionary,14289537.98,0.11282,280817,INE158A01026,India
ICT,INTERNATIONAL CONTAINER TERMINAL S,Industrials,14285494.71,0.11279,2467830,PHY411571011,Philippines
003670,POSCO FUTURE M LTD,Industrials,14250213.77,0.11251,75686,KR7003670007,Korea (South)
SLM,SANLAM LIMITED LTD,Financials,14243840.67,0.11246,4261746,ZAE000070660,South Africa
012450,HANWHA AEROSPACE LTD,Industrials,14227654.32,0.11233,86433,KR7012450003,Korea (South)
4938,PEGATRON CORP,Information Technology,14176939.61,0.11193,4747000,TW0004938006,Taiwan
ETE,NATIONAL BANK OF GREECE SA,Financials,14169309.47,0.11187,1879792,GRS003003035,Greece
7203,AL-ELM INFORMATION SECURITY COMPAN,Information Technology,14158592.45,0.11178,58160,SA15GG53GHH3,Saudi Arabia
3045,TAIWAN MOBILE LTD,Communication,14111236.49,0.11141,4410000,TW0003045001,Taiwan
ALDAR,ALDAR PROPERTIES,Real Estate,14077600.05,0.11114,9486236,AEA002001013,United Arab Emirates
1326,FORMOSA CHEMICALS & FIBRE CORP,Materials,14043993.75,0.11088,8475000,TW0001326007,Taiwan
1050,BANQUE SAUDI FRANSI,Financials,14030733.5,0.11077,1441975,SA0007879782,Saudi Arabia
GODREJCP,GODREJ CONSUMER PRODUCTS LTD,Consumer Staples,13918108.98,0.10988,1000048,INE102D01028,India
IOC,INDIAN OIL CORP LTD,Energy,13898939.08,0.10973,6871031,INE242A01010,India
GAIL,GAIL INDIA LTD,Utilities,13733999.71,0.10843,5637063,INE129A01019,India
138040,MERITZ FINANCIAL GROUP INC,Financials,13671979.68,0.10794,246015,KR7138040001,Korea (South)
CHOLAFIN,CHOLAMANDALAM INVESTMENT AND FINAN,Financials,13668720.59,0.10792,1020710,INE121A01024,India
AKBNK.E,AKBANK A,Financials,13646325.52,0.10774,7574002,TRAAKBNK91N6,Turkey
2207,HOTAI MOTOR LTD,Consumer Discretionary,13612484.95,0.10747,726572,TW0002207008,Taiwan
259960,KRAFTON INC,Communication,13504963.76,0.10662,71314,KR7259960003,Korea (South)
ASURB,GRUPO AEROPORTUARIO DEL SURESTE B,Industrials,13469089.76,0.10634,437707,MXP001661018,Mexico
TUPRS.E,TURKIYE PETROL RAFINERILERI A,Energy,13444889.35,0.10615,2350252,TRATUPRS91E8,Turkey
ADANIPOWER,ADANI POWER LTD,Utilities,13430234.96,0.10603,1876017,INE814H01011,India
TVSMOTOR,TVS MOTOR COMPANY LTD,Consumer Discretionary,13417424.36,0.10593,577614,INE494B01023,India
SBSP3,COMPANHIA DE SANEAMENTO BASICO DE,Utilities,13116772.55,0.10356,831759,BRSBSPACNOR5,Brazil
5876,SHANGHAI COMMERCIAL LTD,Financials,13049094.06,0.10302,9165678,TW0005876007,Taiwan
VBBR3,VIBRA ENERGIA SA,Consumer Discretionary,13041832.08,0.10297,2835599,BRVBBRACNOR1,Brazil
1080,ARAB NATIONAL BANK,Financials,13039195.16,0.10295,1669373,SA0007879105,Saudi Arabia
BPCL,BHARAT PETROLEUM LTD,Energy,13038437.18,0.10294,1847545,INE029A01011,India
GFINBURO,GRUPO FINANCIERO INBURSA SRIES O,Financials,13035904.9,0.10292,4517171,MXP370641013,Mexico
DIVISLAB,DIVIS LABORATORIES LTD,Health Care,12941601.05,0.10218,291521,INE361B01024,India
7020,ETIHAD ETISALAT,Communication,12869697.46,0.10161,930189,SA000A0DM9P2,Saudi Arabia
AC*,ARCA CONTINENTAL,Consumer Staples,12862889.81,0.10155,1275708,MX01AC100006,Mexico
2395,ADVANTECH LTD,Information Technology,12861144.83,0.10154,1118280,TW0002395001,Taiwan
003550,LG CORP,Industrials,12844191.41,0.10141,231423,KR7003550001,Korea (South)
PIDILITIND,PIDILITE INDUSTRIES LTD,Materials,12728162.03,0.10049,370287,INE318A01026,India
CUMMINSIND,CUMMINS INDIA LTD,Industrials,12687054.18,0.10017,339289,INE298A01020,India
RAIL3,RUMO SA,Industrials,12681443.32,0.10012,3154494,BRRAILACNOR9,Brazil
SCC.R,SIAM CEMENT NON-VOTING DR PCL,Materials,12659277.89,0.09995,1861800,TH0003010R12,Thailand
BIMAS.E,BIM BIRLESIK MAGAZALAR A,Consumer Staples,12626545.43,0.09969,1115754,TREBIMM00018,Turkey
BIMBOA,GRUPO BIMBO A,Consumer Staples,12535398.33,0.09897,3200853,MXP495211262,Mexico
2603,EVERGREEN MARINE CORP (TAIWAN) LTD,Industrials,12509041.44,0.09876,2408400,TW0002603008,Taiwan
IQCD,INDUSTRIES QATAR,Industrials,12502796.29,0.09871,3701031,QA000A0KD6K3,Qatar
INDUSINDBK,INDUSIND BANK LTD,Financials,12350555.79,0.09751,699839,INE095A01012,India
8210,BUPA ARABIA,Financials,12335271.91,0.09739,200312,SA1210540914,Saudi Arabia
THYAO.E,TURK HAVA YOLLARI AO A,Industrials,12307769.22,0.09717,1350074,TRATHYAO91M5,Turkey
SPL,SANTANDER BANK POLSKA SA,Financials,12256205.67,0.09676,88875,PLBZ00000044,Poland
KCHOL.E,KOC HOLDING A,Industrials,12254589.78,0.09675,1857422,TRAKCHOL91Q8,Turkey
KGH,KGHM POLSKA MIEDZ SA,Materials,12238073.78,0.09662,346075,PLKGHM000017,Poland
HAR,HARMONY GOLD MINING COMPANY LIMITE,Materials,12206428.51,0.09637,1330778,ZAE000015228,South Africa
LTIM,LTIMINDTREE LTD,Information Technology,12095914.98,0.0955,215145,INE214T01019,India
KOFUBL,COCA-COLA FEMSA CLASS UBL UNITS,Consumer Staples,12086263.4,0.09542,1296900,MX01KO000002,Mexico
BBNI,BANK NEGARA INDONESIA,Financials,12060899.54,0.09522,36808500,ID1000096605,Indonesia
ICICIGI,ICICI LOMBARD GENERAL INSURANCE CO,Financials,12051332.12,0.09515,588763,INE765G01017,India
GGBR4,GERDAU PREF SA,Materials,12036842.74,0.09503,3365827,BRGGBRACNPR8,Brazil
CHILE,BANCO DE CHILE,Financials,12021700.37,0.09491,109261097,CLP0939W1081,Chile
SMPH,SM PRIME HOLDINGS INC,Real Estate,11996298.3,0.09471,24454700,PHY8076N1120,Philippines
2324,COMPAL ELECTRONICS INC,Information Technology,11905399.51,0.09399,10682000,TW0002324001,Taiwan
NAUKRI,INFO EDGE INDIA LTD,Communication,11844383.67,0.09351,173067,INE663F01024,India
034020,DOOSAN ENERBILITY LTD,Industrials,11833516.08,0.09343,1090391,KR7034020008,Korea (South)
EUROB,EUROBANK HOLDINGS SA,Financials,11797249.61,0.09314,6048354,GRS323003012,Greece
NED,NEDBANK GROUP LTD,Financials,11712040.79,0.09247,1040073,ZAE000004875,South Africa
1590,AIRTAC INTERNATIONAL GROUP,Industrials,11579888.7,0.09142,337439,KYG014081064,Taiwan
2912,PRESIDENT CHAIN STORE CORP,Consumer Staples,11558192.02,0.09125,1377000,TW0002912003,Taiwan
2376,GIGABYTE TECHNOLOGY LTD,Information Technology,11437448.8,0.0903,1225000,TW0002376001,Taiwan
SOL,SASOL LTD,Materials,11423396.15,0.09019,1377046,ZAE000006896,South Africa
3529,EMEMORY TECHNOLOGY INC,Information Technology,11344081.87,0.08956,151000,TW0003529004,Taiwan
010140,SAMSUNG HEAVY INDUSTRIES LTD,Industrials,11337094.33,0.08951,1631579,KR7010140002,Korea (South)
096770,SK INNOVATION LTD,Energy,11304020.98,0.08925,146138,KR7096770003,Korea (South)
PERSISTENT,PERSISTENT SYSTEMS LTD,Information Technology,11257910.48,0.08888,244688,INE262H01021,India
042700,HANMI SEMICONDUCTOR LTD,Information Technology,11222187.41,0.0886,108047,KR7042700005,Korea (South)
IMP,IMPALA PLATINUM LTD,Materials,11174172.57,0.08822,2196381,ZAE000083648,South Africa
032830,SAMSUNG LIFE LTD,Financials,11139123.78,0.08794,196070,KR7032830002,Korea (South)
DIB,DB ISLAMIC BANK,Financials,11099261.98,0.08763,7113794,AED000201015,United Arab Emirates
GCARSOA1,GRUPO CARSO SERIES A1,Industrials,11074365.59,0.08743,1365933,MXP461181085,Mexico
HAVELLS,HAVELLS INDIA LTD,Industrials,11059400.66,0.08732,618579,INE176B01034,India
TIINDIA,TUBE INVESTMENTS OF INDIA LTD,Consumer Discretionary,11034538.03,0.08712,262155,INE974X01010,India
SRF,SRF LTD,Materials,10991437.93,0.08678,362969,INE647A01010,India
5110,SAUDI ELECTRICITY,Utilities,10971877.8,0.08662,2066150,SA0007879550,Saudi Arabia
DNP,DINO POLSKA SA,Consumer Staples,10906865.17,0.08611,122927,PLDINPL00011,Poland
ADIB,ABU DHABI ISLAMIC BANK,Financials,10830268.72,0.08551,3563993,AEA000801018,United Arab Emirates
SUZLON,SUZLON ENERGY LTD,Industrials,10816615.97,0.0854,21960819,INE040H01021,India
AMBUJACEM,AMBUJA CEMENTS LTD,Materials,10805018.71,0.08531,1467239,INE079A01024,India
2356,INVENTEC CORP,Information Technology,10738173.78,0.08478,6468000,TW0002356003,Taiwan
APN,ASPEN PHARMACARE LTD,Health Care,10653998.57,0.08411,930706,ZAE000066692,South Africa
4904,FAR EASTONE TELECOMMUNICATIONS LTD,Communication,10616265.01,0.08382,4271000,TW0004904008,Taiwan
FUNO11,FIBRA UNO ADMINISTRACION REIT SA,Real Estate,10609057.09,0.08376,6976200,MXCFFU000001,Mexico
