symbol,name,sector,market_value,index_weight,amount_shares,isin,country
BVI,BUREAU VERITAS SA,Industrials,26753677.67,0.05229,923083,FR0006174348,France
NHY,NORSK HYDRO,Materials,26498210.79,0.05179,4108098,NO0005052605,Norway
SCA B,SVENSKA CELLULOSA B,Materials,26439008.89,0.05168,1903139,SE0000112724,Sweden
SPX,SPIRAX-SARCO ENGINEERING PLC,Industrials,26415899.32,0.05163,231212,GB00BWFGQN14,United Kingdom
A5G,AIB GROUP PLC,Financials,26223942.47,0.05126,4873408,IE00BF0L3536,Ireland
AC,ACCOR SA,Consumer Discretionary,26188369.89,0.05119,616282,FR0000120404,France
RO,ROCHE HOLDING AG,Health Care,26141203.82,0.0511,100690,CH0012032113,Switzerland
GALP,GALP ENERGIA SGPS SA,Energy,26020321.84,0.05086,1517689,PTGAL0AM0009,Portugal
CRDA,CRODA INTERNATIONAL PLC,Materials,26013587.11,0.05085,431058,GB00BJFFLV09,United Kingdom
9502,CHUBU ELECTRIC POWER INC,Utilities,25839913.34,0.05051,2016400,JP3526600006,Japan
BAMI,BANCO BPM,Financials,25818324.41,0.05046,3813353,IT0005218380,Italy
6504,FUJI ELECTRIC LTD,Industrials,25764882.78,0.05036,397000,JP3820000002,Japan
AKRBP,AKER BP,Energy,25588337.35,0.05002,991620,NO0010345853,Norway
3,HONG KONG AND CHINA GAS LTD,Utilities,25524744.01,0.04989,35131513,HK0003000038,Hong Kong
7272,YAMAHA MOTOR LTD,Consumer Discretionary,25416292.32,0.04968,2776400,JP3942800008,Japan
METSO,METSO CORPORATION,Industrials,25335925.27,0.04952,2083902,FI0009014575,Finland
8795,T&D HOLDINGS INC,Financials,25297783.02,0.04945,1554100,JP3539220008,Japan
5713,SUMITOMO METAL MINING LTD,Materials,25271359.74,0.0494,768000,JP3402600005,Japan
PAH3,PORSCHE AUTOMOBIL HOLDING PREF,Consumer Discretionary,25216313.97,0.04929,479244,DE000PAH0038,Germany
6869,SYSMEX CORP,Health Care,25035116.25,0.04893,1579700,JP3351100007,Japan
MIN,MINERAL RESOURCES LTD,Materials,25009283.88,0.04888,549795,AU000000MIN4,Australia
SVT,SEVERN TRENT PLC,Utilities,24990651.89,0.04885,830098,GB00B1FH8J72,United Kingdom
FME,FRESENIUS MEDICAL CARE AG,Health Care,24986516.82,0.04884,643684,DE0005785802,Germany
MB,MEDIOBANCA BANCA DI CREDITO FINANZ,Financials,24899355.19,0.04867,1720737,IT0000062957,Italy
PSON,PEARSON PLC,Consumer Discretionary,24787150.99,0.04845,2004081,GB0006776081,United Kingdom
ASX,ASX LTD,Financials,24677233.51,0.04823,605915,AU000000ASX7,Australia
ABN,ABN AMRO BANK NV,Financials,24569217.95,0.04802,1476643,NL0011540547,Netherlands
1812,KAJIMA CORP,Industrials,24553259.18,0.04799,1323300,JP3210200006,Japan
WRT1V,WARTSILA,Industrials,24508535.34,0.0479,1481535,FI0009003727,Finland
SRT3,SARTORIUS PREF AG,Health Care,24455395.32,0.0478,82291,DE0007165631,Germany
9532,OSAKA GAS LTD,Utilities,24312578.17,0.04752,1162800,JP3180400008,Japan
1113,CK ASSET HOLDINGS LTD,Real Estate,24229680.79,0.04736,6091684,KYG2177B1014,Hong Kong
ENX,EURONEXT NV,Financials,24231747.56,0.04736,268173,NL0006294274,France
CAR,CAR GROUP LTD,Communication,24140348.96,0.04718,1121003,AU000000CAR3,Australia
STERV,STORA ENSO CLASS R,Materials,24139796.41,0.04718,1823322,FI0009005961,Finland
EN,BOUYGUES SA,Industrials,24093303.31,0.04709,626521,FR0000120503,France
MOWI,MOWI,Consumer Staples,24091750.42,0.04709,1443679,NO0003054108,Norway
FGR,EIFFAGE SA,Industrials,23963436.75,0.04684,226478,FR0000130452,France
AUTO,AUTO TRADER GROUP PLC,Communication,23819810.13,0.04656,2828746,GB00BVYVFW23,United Kingdom
4755,RAKUTEN GROUP INC,Consumer Discretionary,23815262.73,0.04655,4691000,JP3967200001,Japan
ASRNL,ASR NEDERLAND NV,Financials,23796386.85,0.04651,490824,NL0011872643,Netherlands
TEL,TELENOR,Communication,23792335.93,0.0465,2156178,NO0010063308,Norway
SHL,SONIC HEALTHCARE LTD,Health Care,23725880.49,0.04637,1423226,AU000000SHL7,Australia
WTB,WHITBREAD PLC,Consumer Discretionary,23693816.89,0.04631,617117,GB00B1KJJ408,United Kingdom
6,POWER ASSETS HOLDINGS LTD,Utilities,23678294.85,0.04628,4302500,HK0006000050,Hong Kong
4188,MITSUBISHI CHEMICAL GROUP CORP,Materials,23544584.64,0.04602,3974000,JP3897700005,Japan
BN4,KEPPEL LTD,Industrials,23431340.87,0.0458,4558400,SG1U68934629,Singapore
CON,CONTINENTAL AG,Consumer Discretionary,23295157.99,0.04553,344285,DE0005439004,Germany
7202,ISUZU MOTORS LTD,Consumer Discretionary,23163380.76,0.04528,1829700,JP3137200006,Japan
MNDI,MONDI PLC,Materials,23150459.99,0.04525,1351360,GB00BMWC6P49,United Kingdom
5201,AGC INC,Industrials,23007841.55,0.04497,622500,JP3112000009,Japan
VIV,VIVENDI,Communication,22954612.58,0.04487,2187056,FR0000127771,France
HEN,HENKEL AG,Consumer Staples,22886307.15,0.04473,325677,DE0006048408,Germany
C38U,CAPITALAND INTEGRATED COMMERCIAL T,Real Estate,22798760.83,0.04456,16692125,SG1M51904654,Singapore
RED,REDEIA CORPORACION SA,Utilities,22621248.76,0.04422,1347914,ES0173093024,Spain
AGS,AGEAS SA,Financials,22616345.46,0.04421,492232,BE0974264930,Belgium
PLS,PILBARA MINERALS LTD,Materials,22567792.01,0.04411,8947917,AU000000PLS0,Australia
SW,SODEXO SA,Consumer Discretionary,22415112.36,0.04381,272137,FR0000121220,France
A17U,CAPITALAND ASCENDAS REIT,Real Estate,22324057.86,0.04363,11737800,SG1M77906915,Singapore
SMIN,SMITHS GROUP PLC,Industrials,22123112.46,0.04324,1117987,GB00B1WY2338,United Kingdom
SPSN,SWISS PRIME SITE AG,Real Estate,22078791.47,0.04316,237898,CH0008038389,Switzerland
TLC,THE LOTTERY CORPORATION LTD,Consumer Discretionary,21959889.42,0.04292,6923125,AU0000219529,Australia
1802,OBAYASHI CORP,Industrials,21912813.58,0.04283,1997800,JP3190000004,Japan
BALN,BALOISE HOLDING AG,Financials,21905584.37,0.04282,142207,CH0012410517,Switzerland
SYENS,SYENSQO SA,Materials,21881402.66,0.04277,232563,BE0974464977,Belgium
SGP,STOCKLAND STAPLED UNITS LTD,Real Estate,21631206.12,0.04228,7471145,AU000000SGP0,Australia
C6L,SINGAPORE AIRLINES LTD,Industrials,21624814.22,0.04227,4659600,SG1V61937297,Singapore
SKF B,SKF B,Industrials,21505056.51,0.04203,1071463,SE0000108227,Sweden
TRYG,TRYG,Financials,21480926.59,0.04199,1100375,DK0060636678,Denmark
APA,APA GROUP UNITS,Utilities,21429955.67,0.04189,3979374,AU000000APA1,Australia
INDT,INDUTRADE,Industrials,21365434.84,0.04176,858801,SE0001515552,Sweden
OMV,OMV AG,Energy,21356890.68,0.04174,456770,AT0000743059,Austria
EPI B,EPIROC CLASS B,Industrials,21316505.11,0.04167,1226237,SE0015658117,Sweden
BSL,BLUESCOPE STEEL LTD,Materials,21207878.51,0.04145,1426935,AU000000BSL0,Australia
NIBE B,NIBE INDUSTRIER CLASS B,Industrials,21194138.73,0.04143,4743126,SE0015988019,Sweden
WIX,WIX.COM LTD,Information Technology,21154615.02,0.04135,173726,IL0011301780,Israel
4704,TREND MICRO INC,Information Technology,21052541.96,0.04115,415900,JP3637300009,Japan
5019,IDEMITSU KOSAN LTD,Energy,20916299.68,0.04088,3163015,JP3142500002,Japan
6479,MINEBEA MITSUMI INC,Industrials,20857584.48,0.04077,1136000,JP3906000009,Japan
DCC,DCC PLC,Industrials,20800357.37,0.04066,306945,IE0002424939,United Kingdom
CCH,COCA COLA HBC AG,Consumer Staples,20797840.33,0.04065,693408,CH0198251305,United Kingdom
LDO,LEONARDO FINMECCANICA SPA,Industrials,20770219.57,0.0406,887232,IT0003856405,Italy
SAAB B,SAAB B,Industrials,20757593.63,0.04057,251456,SE0000112385,Sweden
1878,DAITO TRUST CONSTRUCTION LTD,Real Estate,20706855.3,0.04047,190300,JP3486800000,Japan
GBLB,GROUPE BRUXELLES LAMBERT NV,Financials,20503013.89,0.04008,275472,BE0003797140,Belgium
6383,DAIFUKU LTD,Industrials,20293151.17,0.03967,952300,JP3497400006,Japan
DIM,SARTORIUS STEDIM BIOTECH SA,Health Care,20286576.82,0.03965,90833,FR0013154002,France
GRAB,GRAB HOLDINGS LTD CLASS A,Industrials,20262728.34,0.03961,5977206,KYG4124C1096,Singapore
ZAL,ZALANDO,Consumer Discretionary,20260230.63,0.0396,702656,DE000ZAL1111,Germany
SIGN,SIG GROUP N AG,Materials,20248626.98,0.03958,958421,CH0435377954,Switzerland
G1A,GEA GROUP AG,Industrials,20239174.49,0.03956,513077,DE0006602006,Germany
MPL,MEDIBANK PRIVATE LTD,Financials,20241182.98,0.03956,8619101,AU000000MPL3,Australia
PST,POSTE ITALIANE,Financials,20235842.3,0.03955,1629428,IT0003796171,Italy
ENT,ENTAIN PLC,Consumer Discretionary,20199946.73,0.03948,1969270,IM00B5VQMV65,United Kingdom
3402,TORAY INDUSTRIES INC,Materials,20013876.67,0.03912,4302900,JP3621000003,Japan
7701,SHIMADZU CORP,Information Technology,19927734.84,0.03895,735400,JP3357200009,Japan
9005,TOKYU CORP,Industrials,19776986.26,0.03866,1621000,JP3574200006,Japan
7261,MAZDA MOTOR CORP,Consumer Discretionary,19735948.26,0.03858,1779400,JP3868400007,Japan
AIA,AUCKLAND INTERNATIONAL AIRPORT LTD,Industrials,19667093.96,0.03844,4162096,NZAIAE0002S6,New Zealand
BMW3,BMW PREF AG,Consumer Discretionary,19627437.39,0.03836,185592,DE0005190037,Germany
7912,DAI NIPPON PRINTING LTD,Industrials,19504840.74,0.03812,673200,JP3493800001,Japan
TWE,TREASURY WINE ESTATES LTD,Consumer Staples,19473798.42,0.03806,2552025,AU000000TWE9,Australia
AKE,ARKEMA SA,Materials,19369018.13,0.03786,186723,FR0010313833,France
CPR,DAVIDE CAMPARI MILANO NV,Consumer Staples,19365508.01,0.03785,1936721,NL0015435975,Italy
ELISA,ELISA,Communication,19245038.5,0.03762,441161,FI0009007884,Finland
4612,NIPPON PAINT HOLDINGS LTD,Materials,19220363.14,0.03757,2946900,JP3749400002,Japan
6586,MAKITA CORP,Industrials,19197068.39,0.03752,702900,JP3862400003,Japan
9766,KONAMI GROUP CORP,Communication,19145621.34,0.03742,314300,JP3300200007,Japan
UHR,THE SWATCH GROUP AG,Consumer Discretionary,19134570.33,0.0374,90522,CH0012255151,Switzerland
BKG,BERKELEY GROUP HOLDINGS (THE) PLC,Consumer Discretionary,19123387.16,0.03738,332591,GB00BLJNXL82,United Kingdom
9042,HANKYU HANSHIN HOLDINGS INC,Industrials,19008695.23,0.03715,709100,JP3774200004,Japan
WISE,WISE PLC CLASS A,Financials,18905302.8,0.03695,1875367,GB00BL9YR756,United Kingdom
KOG,KONGSBERG GRUPPEN,Industrials,18788086.01,0.03672,276840,NO0003043309,Norway
RHC,RAMSAY HEALTH CARE LTD,Health Care,18743565.35,0.03664,575960,AU000000RHC8,Australia
4689,LY CORP,Communication,18719766.39,0.03659,8293822,JP3933800009,Japan
REA,REA GROUP LTD,Communication,18671275.01,0.0365,164371,AU000000REA9,Australia
ALD,AMPOL LTD,Energy,18649372.78,0.03645,739053,AU0000088338,Australia
KGF,KINGFISHER PLC,Consumer Discretionary,18592331.39,0.03634,6018936,GB0033195214,United Kingdom
1801,TAISEI CORP,Industrials,18571019.56,0.0363,547900,JP3443600006,Japan
GET,GETLINK,Industrials,18563702.34,0.03628,1121810,FR0010533075,France
DSCT,ISRAEL DISCOUNT BANK LTD,Financials,18459378.23,0.03608,3815810,IL0006912120,Israel
9697,CAPCOM LTD,Communication,18393631.04,0.03595,1087200,JP3218900003,Japan
8473,SBI HOLDINGS INC,Financials,18388773.61,0.03594,765580,JP3436120004,Japan
8951,NIPPON BUILDING FUND REIT INC,Real Estate,18357962.81,0.03588,4731,JP3027670003,Japan
ELE,ENDESA SA,Utilities,18322074.66,0.03581,979769,ES0130670112,Spain
SKA B,SKANSKA B,Industrials,18291736.94,0.03575,1056681,SE0000113250,Sweden
LIFCO B,LIFCO CLASS B,Industrials,18269972.31,0.03571,729552,SE0015949201,Sweden
7259,AISIN CORP,Consumer Discretionary,18231886.18,0.03564,462300,JP3102000001,Japan
J36,JARDINE MATHESON HOLDINGS LTD,Industrials,18162180.0,0.0355,492200,BMG507361001,Hong Kong
RXL,REXEL SA,Industrials,18163815.39,0.0355,705856,FR0010451203,France
1928,SANDS CHINA LTD,Consumer Discretionary,18162677.89,0.0355,7534000,KYG7800X1079,Hong Kong
3436,SUMCO CORP,Information Technology,18032045.27,0.03525,1098800,JP3322930003,Japan
LEG,LEG IMMOBILIEN N,Real Estate,17982730.92,0.03515,230490,DE000LEG1110,Germany
4528,ONO PHARMACEUTICAL LTD,Health Care,17932722.39,0.03505,1204800,JP3197600004,Japan
6645,OMRON CORP,Information Technology,17911341.63,0.03501,545400,JP3197800000,Japan
FORTUM,FORTUM,Utilities,17864416.88,0.03492,1391323,FI0009007132,Finland
SCHN,SCHINDLER HOLDING AG,Industrials,17706557.94,0.03461,73577,CH0024638212,Switzerland
7911,TOPPAN HOLDINGS INC,Industrials,17675867.42,0.03455,757100,JP3629000005,Japan
8593,MITSUBISHI HC CAPITAL INC,Financials,17659366.86,0.03452,2671800,JP3499800005,Japan
S68,SINGAPORE EXCHANGE LTD,Financials,17662276.4,0.03452,2654800,SG1J26887955,Singapore
TWODF,TAYLOR WIMPEY PLC,Consumer Discretionary,17627178.78,0.03445,10738056,GB0008782301,United Kingdom
G24,SCOUT24 N,Communication,17547227.64,0.0343,243606,DE000A12DM80,Germany
LI,KLEPIERRE REIT SA,Real Estate,17523745.81,0.03425,675112,FR0000121964,France
ORI,ORICA LTD,Materials,17484621.6,0.03418,1510581,AU000000ORI1,Australia
RAND,RANDSTAD HOLDING,Industrials,17488086.25,0.03418,339447,NL0000379121,Netherlands
REC,RECORDATI INDUSTRIA CHIMICA E FARM,Health Care,17484850.76,0.03418,329900,IT0003828271,Italy
TELIA,TELIA COMPANY,Communication,17481210.11,0.03417,7317030,SE0000667925,Sweden
288,WH GROUP LTD,Consumer Staples,17468492.83,0.03414,25287500,KYG960071028,Hong Kong
4324,DENTSU GROUP INC,Communication,17436660.31,0.03408,647800,JP3551520004,Japan
SEK,SEEK LTD,Communication,17260527.83,0.03374,1117794,AU000000SEK6,Australia
MNG,M&G PLC,Financials,17253460.34,0.03372,6961191,GB00BKFB1C65,United Kingdom
LAND,LAND SECURITIES GROUP REIT PLC,Real Estate,17244386.19,0.03371,2195867,GB00BYW0PQ60,United Kingdom
VOLV A,VOLVO CLASS A,Industrials,17244084.34,0.03371,628909,SE0000115420,Sweden
MGR,MIRVAC GROUP STAPLED UNITS,Real Estate,17207571.17,0.03363,12381828,AU000000MGR9,Australia
MAERSK B,A P MOLLER MAERSK B,Industrials,17195026.1,0.03361,12845,DK0010244508,Denmark
7186,CONCORDIA FINANCIAL GROUP LTD,Financials,17197103.31,0.03361,3286900,JP3305990008,Japan
TEP,TELEPERFORMANCE,Industrials,17160415.68,0.03354,184942,FR0000051807,France
BARN,BARRY CALLEBAUT AG,Consumer Staples,17056287.69,0.03334,11160,CH0009002962,Switzerland
ADEN,ADECCO GROUP AG,Industrials,17043001.93,0.03331,496009,CH0012138605,Switzerland
9107,KAWASAKI KISEN LTD,Industrials,16998914.79,0.03323,1282800,JP3223800008,Japan
4204,SEKISUI CHEMICAL LTD,Consumer Discretionary,16992087.31,0.03321,1179000,JP3419400001,Japan
BDEV,BARRATT DEVELOPMENTS,Consumer Discretionary,16974699.99,0.03318,3056067,GB0000811801,United Kingdom
MNDY,MONDAYCOM LTD,Information Technology,16866682.2,0.03297,91122,IL0011762130,Israel
JMT,JERONIMO MARTINS SA,Consumer Staples,16808157.1,0.03285,880746,PTJMT0AE0001,Portugal
3659,NEXON LTD,Communication,16704960.39,0.03265,1061000,JP3758190007,Japan
DHER,DELIVERY HERO,Consumer Discretionary,16686674.88,0.03262,546984,DE000A2E4K43,Germany
2413,M3 INC,Health Care,16668594.34,0.03258,1368400,JP3435750009,Japan
ESLT,ELBIT SYSTEMS LTD,Industrials,16659360.57,0.03256,83643,IL0010811243,Israel
KBX,KNORR BREMSE AG,Industrials,16659795.19,0.03256,226922,DE000KBX1006,Germany
BRBY,BURBERRY GROUP PLC,Consumer Discretionary,16538324.32,0.03233,1184367,GB0031743007,United Kingdom
9009,KEISEI ELECTRIC RAILWAY LTD,Industrials,16472303.96,0.0322,431700,JP3278600006,Japan
EMSN,EMS-CHEMIE HOLDING AG,Materials,16434875.56,0.03212,21725,CH0016440353,Switzerland
SBRY,SAINSBURY(J) PLC,Consumer Staples,16419884.59,0.03209,5024155,GB00B019KW72,United Kingdom
MZTF,MIZRAHI TEFAHOT BANK LTD,Financials,16412925.05,0.03208,476339,IL0006954379,Israel
2897,NISSIN FOODS HOLDINGS LTD,Consumer Staples,16357577.36,0.03197,621600,JP3675600005,Japan
ORK,ORKLA,Consumer Staples,16352574.88,0.03196,2282954,NO0003733800,Norway
4183,MITSUI CHEMICALS INC,Materials,16337516.57,0.03193,561500,JP3888300005,Japan
GPT,GPT GROUP STAPLED UNITS,Real Estate,16165907.61,0.0316,6010945,AU000000GPT8,Australia
PSN,PERSIMMON PLC,Consumer Discretionary,15932833.84,0.03114,991257,GB0006825383,United Kingdom
6841,YOKOGAWA ELECTRIC CORP,Information Technology,15906335.97,0.03109,715600,JP3955000009,Japan
6965,HAMAMATSU PHOTONICS,Information Technology,15899400.49,0.03108,435200,JP3771800004,Japan
VER,VERBUND AG,Utilities,15863913.35,0.03101,212231,AT0000746409,Austria
2269,MEIJI HOLDINGS LTD,Consumer Staples,15815597.53,0.03091,720108,JP3918000005,Japan
NEM,NEMETSCHEK,Information Technology,15755902.01,0.0308,180987,DE0006452907,Germany
3088,MATSUKIYOKARA,Consumer Staples,15729839.94,0.03075,1067000,JP3869010003,Japan
BEIJ B,BEIJER REF CLASS B,Industrials,15710607.74,0.03071,1206277,SE0015949748,Sweden
SOL,WASHINGTON H SOUL PATTINSON & COMP,Financials,15693767.36,0.03068,736249,AU000000SOL3,Australia
SPK,SPARK NEW ZEALAND LTD,Communication,15642771.49,0.03058,5663899,NZTELE0001S4,New Zealand
YAR,YARA INTERNATIONAL,Materials,15621281.98,0.03053,509125,NO0010208051,Norway
DXS,DEXUS STAPLED UNITS,Real Estate,15506369.41,0.03031,3366015,AU000000DXS1,Australia
SAGA B,SAGAX CLASS B,Real Estate,15506834.14,0.03031,638318,SE0005127818,Sweden
INDU C,INDUSTRIVARDEN SERIES,Financials,15480099.94,0.03026,473769,SE0000107203,Sweden
EDV,ENDEAVOUR GROUP LTD,Consumer Staples,15319232.83,0.02994,4483957,AU0000154833,Australia
6724,SEIKO EPSON CORP,Information Technology,15304121.26,0.02991,894500,JP3414750004,Japan
SECU B,SECURITAS B,Industrials,15298891.85,0.0299,1529372,SE0000163594,Sweden
6963,ROHM LTD,Information Technology,15292852.38,0.02989,1074600,JP3982800009,Japan
2267,YAKULT HONSHA LTD,Consumer Staples,15293697.66,0.02989,788000,JP3931600005,Japan
9041,KINTETSU GROUP HOLDINGS LTD,Industrials,15278023.61,0.02986,562200,JP3260800002,Japan
TEL2 B,TELE2 B,Communication,15265794.67,0.02984,1690221,SE0005190238,Sweden
4091,NIPPON SANSO HOLDINGS CORP,Materials,15227591.92,0.02976,534400,JP3711600001,Japan
HELN,HELVETIA HOLDING AG,Financials,15157837.74,0.02963,116474,CH0466642201,Switzerland
BOL,BOLLORE,Communication,15043352.82,0.0294,2264302,FR0000039299,France
PUM,PUMA,Consumer Discretionary,15042843.39,0.0294,327399,DE0006969603,Germany
1997,WHARF REAL ESTATE INVESTMENT COMPA,Real Estate,15035592.95,0.02939,5175912,KYG9593A1040,Hong Kong
EVK,EVONIK INDUSTRIES AG,Materials,15012544.59,0.02934,731137,DE000EVNK013,Germany
VCX,VICINITY CENTRES,Real Estate,14959173.53,0.02924,12109475,AU000000VCX7,Australia
KESKOB,KESKO CLASS B,Consumer Staples,14875153.46,0.02908,847606,FI0009000202,Finland
7752,RICOH LTD,Information Technology,14879902.99,0.02908,1710000,JP3973400009,Japan
UMI,UMICORE SA,Materials,14790082.23,0.02891,657208,BE0974320526,Belgium
WDP,WAREHOUSES DE PAUW NV,Real Estate,14737916.27,0.02881,553694,BE0974349814,Belgium
TLX,TALANX AG,Financials,14653833.59,0.02864,200180,DE000TLX1005,Germany
9CI,CAPITALAND INVESTMENT LTD,Real Estate,14635176.24,0.02861,8068900,SGXE62145532,Singapore
DIE,DIETEREN (D) SA,Consumer Discretionary,14633034.48,0.0286,66794,BE0974259880,Belgium
TEMN,TEMENOS AG,Information Technology,14634349.3,0.0286,197748,CH0012453913,Switzerland
66,MTR CORPORATION CORP LTD,Industrials,14526345.36,0.02839,4820500,HK0066009694,Hong Kong
F34,WILMAR INTERNATIONAL LTD,Consumer Staples,14515285.65,0.02837,5848200,SG1T56930848,Singapore
SOBI,SWEDISH ORPHAN BIOVITRUM,Health Care,14481121.82,0.0283,610803,SE0000872095,Sweden
3626,TIS INC,Information Technology,14410725.3,0.02817,680800,JP3104890003,Japan
ALO,ALSTOM SA,Industrials,14376980.9,0.0281,893546,FR0010220475,France
AZJ,AURIZON HOLDINGS LTD,Industrials,14362075.81,0.02807,5723630,AU000000AZJ1,Australia
4768,OTSUKA CORP,Information Technology,14357867.1,0.02806,710200,JP3188200004,Japan
S63,SINGAPORE TECHNOLOGIES ENGINEERING,Industrials,14245002.94,0.02784,4911100,SG1F60858221,Singapore
2587,SUNTORY BEVERAGE & FOOD LTD,Consumer Staples,14161938.24,0.02768,436300,JP3336560002,Japan
4151,KYOWA KIRIN LTD,Health Care,14140811.64,0.02764,829800,JP3256000005,Japan
4021,NISSAN CHEMICAL CORP,Materials,14043038.32,0.02745,390400,JP3670800006,Japan
MEL,MERIDIAN ENERGY LTD,Utilities,14016984.11,0.0274,4058452,NZMELE0002S7,New Zealand
VOW,VOLKSWAGEN AG,Consumer Discretionary,14000744.78,0.02737,92924,DE0007664005,Germany
4062,IBIDEN LTD,Information Technology,13982422.64,0.02733,349900,JP3148800000,Japan
AM,DASSAULT AVIATION SA,Industrials,13954766.73,0.02728,63760,FR0014004L86,France
GFC,GECINA SA,Real Estate,13940055.53,0.02725,141356,FR0010040865,France
GETI B,GETINGE B,Health Care,13752264.78,0.02688,716854,SE0000202624,Sweden
8952,JAPAN REAL ESTATE INVESTMENT TRUST,Real Estate,13751411.48,0.02688,3967,JP3027680002,Japan
DEMANT,DEMANT,Health Care,13736486.57,0.02685,309294,DK0060738599,Denmark
8331,CHIBA BANK LTD,Financials,13726265.16,0.02683,1629500,JP3511800009,Japan
PHNX,PHOENIX GROUP HOLDINGS PLC,Financials,13621419.8,0.02662,2283032,GB00BGXQNP29,United Kingdom
ADP,AEROPORTS DE PARIS SA,Industrials,13607431.1,0.0266,107404,FR0010340141,France
RAA,RATIONAL AG,Industrials,13608940.88,0.0266,16055,DE0007010803,Germany
BIM,BIOMERIEUX SA,Health Care,13461930.67,0.02631,127614,FR0013280286,France
6448,BROTHER INDUSTRIES LTD,Information Technology,13255156.99,0.02591,725900,JP3830000000,Japan
IPN,IPSEN SA,Health Care,13246915.04,0.02589,116952,FR0010259150,France
INDU A,INDUSTRIVARDEN A,Financials,13240768.37,0.02588,403541,SE0000190126,Sweden
LHA,DEUTSCHE LUFTHANSA AG,Industrials,13199105.42,0.0258,1860488,DE0008232125,Germany
5831,SHIZUOKA FINANCIAL GROUP INC,Financials,13144231.53,0.02569,1432800,JP3351500008,Japan
SALM,SALMAR,Consumer Staples,13085319.68,0.02558,221178,NO0010310956,Norway
6823,HKT TRUST AND HKT UNITS LTD,Communication,13054053.41,0.02552,11617440,HK0000093390,Hong Kong
EDPR,EDP RENOVAVEIS SA,Utilities,13031189.22,0.02547,942910,ES0127797019,Portugal
AFX,CARL ZEISS MEDITEC AG,Health Care,12985663.55,0.02538,124801,DE0005313704,Germany
8953,JAPAN METROPOLITAN FUND INVESTMENT,Real Estate,12958409.05,0.02533,21685,JP3039710003,Japan
AMP,AMPLIFON,Health Care,12955251.8,0.02532,392076,IT0004056880,Italy
9962,MISUMI GROUP INC,Industrials,12942571.38,0.0253,881800,JP3885400006,Japan
8972,KDX REALTY INVESTMENT CORP,Real Estate,12893327.73,0.0252,12747,JP3046270009,Japan
12,HENDERSON LAND DEVELOPMENT LTD,Real Estate,12835663.08,0.02509,4507764,HK0012000102,Hong Kong
AMUN,AMUNDI SA,Financials,12780102.49,0.02498,187698,FR0004125920,France
G13,GENTING SINGAPORE LTD,Consumer Discretionary,12734949.33,0.02489,18647800,SGXE21576413,Singapore
SVW,SEVEN GROUP HOLDINGS LTD,Industrials,12692781.75,0.02481,512008,AU000000SVW5,Australia
9001,TOBU RAILWAY LTD,Industrials,12613099.43,0.02465,585500,JP3597800006,Japan
3462,NOMURA REAL ESTATE MASTER FUND REI,Real Estate,12540483.1,0.02451,13182,JP3048110005,Japan
BC8,BECHTLE AG,Information Technology,12398142.2,0.02423,253938,DE0005158703,Germany
MAERSK A,A P MOLLER MAERSK,Industrials,12354313.79,0.02415,9460,DK0010244425,Denmark
BALD B,FASTIGHETS BALDER CLASS B,Real Estate,12284767.7,0.02401,2024267,SE0017832488,Sweden
5332,TOTO LTD,Industrials,12215559.58,0.02388,443700,JP3596200000,Japan
EDV,ENDEAVOUR MINING,Materials,12177995.43,0.0238,566265,GB00BL6K5J42,United Kingdom
REH,REECE LTD,Industrials,12166840.72,0.02378,700898,AU000000REH4,Australia
FDJ,LA FRANCAISE DES JEUX SA,Consumer Discretionary,12143043.28,0.02373,323935,FR0013451333,France
83,SINO LAND LTD,Real Estate,12086312.42,0.02362,12012000,HK0083000502,Hong Kong
LOTB,LOTUS BAKERIES NV,Consumer Staples,12067961.11,0.02359,1257,BE0003604155,Belgium
9147,NIPPON EXPRESS HOLDINGS INC,Industrials,12043754.24,0.02354,234100,JP3688370000,Japan
2702,MCDONALDS HOLDINGS (JAPAN) LTD,Consumer Discretionary,11980494.75,0.02342,267700,JP3750500005,Japan
6465,HOSHIZAKI CORP,Industrials,11933118.19,0.02332,337200,JP3845770001,Japan
9602,TOHO (TOKYO) LTD,Communication,11899591.92,0.02326,345600,JP3598600009,Japan
ENG,ENAGAS SA,Utilities,11799636.59,0.02306,820886,ES0130960018,Spain
3283,NIPPON PROLOGIS REIT INC,Real Estate,11797678.25,0.02306,6960,JP3047550003,Japan
LATO B,LATOUR INVESTMENT CLASS B,Industrials,11779250.86,0.02302,464601,SE0010100958,Sweden
RF,EURAZEO,Financials,11749574.35,0.02297,135464,FR0000121121,France
9143,SG HOLDINGS LTD,Industrials,11746709.78,0.02296,1003500,JP3162770006,Japan
JD.,JD SPORTS FASHION PLC,Consumer Discretionary,11739426.54,0.02295,7840954,GB00BM8Q5M07,United Kingdom
3281,GLP J-REIT REIT,Real Estate,11735472.27,0.02294,14322,JP3047510007,Japan
AVOL,AVOLTA AG,Consumer Discretionary,11695683.24,0.02286,310286,CH0023405456,Switzerland
LUND B,LUNDBERGFORETAGEN CLASS B,Financials,11688966.39,0.02285,235964,SE0000108847,Sweden
7550,ZENSHO HOLDINGS LTD,Consumer Discretionary,11554841.71,0.02259,301700,JP3429300001,Japan
9064,YAMATO HOLDINGS LTD,Industrials,11546692.32,0.02257,868600,JP3940000007,Japan
